Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      50538     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7, 0.3190, -0.2493]       [89, 142, 156, 194, 43, 131]  
2      12135     1.4621         -2.06014       -0.3224        -0.3840        [1.13376, -1.0998, -0.172]    [-0.8778, 0.04221, 0.58281]   [116, 137, 96, 151, 53, 91]   
3      22383     -1.1006        1.14472        0.90159        0.50249        [0.90085, -0.6837, -0.1228]   [-0.9357, -0.267, 0.5303]     [89, 119, 111, 177, 89, 155]  
4      20155     -0.6916        -0.39675       -0.6871        -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.74204]   [113, 144, 116, 160, 91, 141] 
5      4408      -0.1918        -0.88762       -0.7471        1.69245        [0.05080, -0.6369, 0.1909]    [2.10025, 0.1201, 0.61720]    [123, 147, 143, 159, 67, 100] 
6      5286      0.30017        -0.3522        -1.1425        -0.34934       [-0.2088, 0.58662, 0.83898]   [0.93110, 0.28558, 0.88514]   [124, 149, 127, 145, 70, 104] 
7      30955     -0.7543        1.252868       0.51292        -0.29809       [0.4885, -0.0755, 1.13162]    [1.51981, 2.18557, -1.3964]   [89, 154, 86, 134, 72, 156]   
8      19336     -1.4441        -0.50446       0.16003        0.87616        [0.31563, -2.0222, -0.3062]   [0.82797, 0.23009, 0.76201]   [103, 153, 126, 152, 26, 73]  
9      2267      -0.2223        -0.20075       0.1865         0.41005        [0.19829, 0.11900, -0.6706]   [0.37756, 0.12182, 1.12948]   [138, 156, 111, 127, 49, 77]  
10     2834      1.19891        0.18515        -0.3752        -0.6387        [0.42349, 0.07734, -0.3438]   [0.04359, -0.6200, 0.6980]    [140, 160, 83, 111, 65, 89]   
11     3471      -0.4471        1.224507       0.40349        0.59357        [-1.0949, 0.16938, 0.74055]   [-0.9537, -0.2662, 0.03261]   [136, 158, 112, 128, 37, 66]  
12     10336     -1.3731        0.315159       0.84616        -0.8595        [0.35054, -1.3122, -0.0386]   [-1.6157, 1.12141, 0.40890]   [137, 161, 79, 115, 41, 77]   
13     6226      -0.0246        -0.77516       1.27375        1.967101       [-1.857, 1.23616, 1.6276]     [0.33801, -1.1992, 0.86334]   [133, 158, 62, 82, 57, 85]    
14     2403      -0.1809        -0.60392       -1.2300        0.55053        [0.79280, -0.6235, 0.52057]   [-1.1443, 0.80186, 0.04656]   [127, 148, 112, 128, 24, 44]  
15     8281      -0.186         -0.10174       0.8688         0.75041        [0.52946, 0.13770, 0.07782]   [0.61838, 0.23249, 0.68255]   [129, 157, 78, 116, 32, 58]   
16     4954      -0.3101        -2.43483       1.03882        2.18697        [0.44136, -0.1001, -0.136]    [-0.1190, 0.017, -1.1220]     [130, 155, 61, 81, 43, 67]    
17     23688     -0.5170        -0.99702       0.2487         -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.19069, -1.8963]   [91, 157, 74, 120, 83, 152]   
18     8878      -0.6469        0.901486       2.52832        -0.24863       [0.04366, -0.2263, 1.33145]   [-0.2873, 0.6800, -0.3198]    [99, 133, 66, 87, 109, 145]   
19     5785      -1.272         0.313547       0.50318        1.29322        [-0.1104, -0.6173, 0.56276]   [0.24073, 0.28066, -0.0731]   [125, 156, 84, 102, 90, 125]  
20     6847      1.16033        0.369492       1.90465        1.11105        [0.65904, -1.6274, 0.60231]   [0.42028, 0.81095, 1.04444]   [121, 156, 73, 86, 79, 127]   
21     6319      -0.4008        0.824005       -0.5623        1.95487        [-1.3319, -1.7606, -1.6507]   [-0.8905, -1.1191, 1.95607]   [123, 154, 63, 76, 82, 125]   
22     31597     -0.326         -1.34267       1.11438        -0.5865        [-1.2368, 0.87583, 0.62336]   [-0.4349, 1.40754, 0.12910]   [96, 150, 36, 69, 78, 144]    
23     14909     1.61694        0.5027         1.55880        0.109402       [-1.2197, 2.44936, -0.5457]   [-0.1988, -0.700, -0.2033]    [115, 151, 36, 64, 52, 89]    
24     4587      0.24266        0.201830       0.66102        1.79215        [-0.1204, -1.2331, -1.1823]   [-0.6657, -1.6741, 0.82502]   [89, 113, 37, 64, 68, 91]     
25     3850      -0.498         -0.31098       -0.0018        -1.3966        [-0.8613, 0.67471, 0.61853]   [-0.4431, 1.8105, -1.3057]    [89, 102, 154, 178, 40, 70]   
26     5594      -0.3449        -0.23083       -2.7           1.93752        [0.36633, -1.0445, 2.05117]   [0.58566, 0.4295, -0.6069]    [89, 101, 109, 132, 116, 152] 
27     4464      0.10622        -1.52568       0.79502        -0.3744        [0.13404, 1.20205, 0.28474]   [0.26246, 0.2764, -0.7332]    [89, 103, 133, 157, 45, 72]   
28     10548     0.8360         1.543359       0.75880        0.88490        [-0.8772, -0.8677, -1.4408]   [1.23225, -0.2541, 1.39984]   [89, 104, 130, 177, 58, 131]  
29     9184      -0.7819        -0.4375        0.09542        0.92145        [0.06075, 0.21112, 0.01652]   [0.17718, -1.11, 0.08092]     [89, 103, 106, 168, 62, 124]  
30     7386      -0.186         -0.05682       0.49233        -0.6806        [-0.0845, -0.2973, 0.41730]   [0.78477, -0.9554, 0.58591]   [89, 105, 69, 108, 67, 122]   
31     18800     2.06578        -1.47115       -0.8301        -0.8805        [-0.2790, 1.62284, 0.01335]   [-0.6946, 0.62180, -0.599]    [89, 111, 42, 87, 73, 143]    
32     4079      1.12341        0.305267       1.38877        -0.66134       [3.03085, 0.82458, 0.65458]   [-0.0511, -0.7255, -0.8677]   [89, 111, 38, 59, 86, 115]    
33     12700     -0.1359        -0.79726       0.28267        -0.82609       [0.62108, 0.95612, -0.7058]   [1.19268, -0.2379, 1.15528]   [97, 141, 130, 161, 43, 77]   
34     4389      0.43816        1.122328       -0.9970        -0.1067        [1.45142, -0.6180, -2.0372]   [-1.9425, -2.5064, -2.1141]   [97, 124, 102, 131, 31, 53]   
35     2639      -0.4116        1.278528       -0.442         0.323527       [-0.109, 0.00854, -0.1681]    [-0.1741, 0.46116, -1.1759]   [98, 123, 83, 104, 42, 69]    
36     10705     1.01012        0.920017       -0.1950        0.80539        [-0.701, -0.5372, 0.15626]    [-0.190, -0.4487, -0.6724]    [89, 121, 37, 85, 53, 83]     
37     2025      -0.5574        0.939168       -1.9433        0.35249        [-0.2364, 0.72781, 0.51507]   [-2.7825, 0.58464, 0.32427]   [109, 129, 114, 127, 24, 43]  
38     6407      0.02186        -0.46867       0.85328        -0.4130        [1.83471, 0.56438, 2.1378]    [-0.7855, -1.7559, 0.71478]   [110, 136, 79, 117, 30, 60]   
39     4738      0.85270        0.035360       -1.53          -0.4478        [0.61798, -0.1841, -0.1159]   [-0.1754, -0.9339, -0.5330]   [107, 137, 62, 83, 45, 64]    
40     6387      -1.4265        1.767959       -0.4753        0.47761        [-1.0218, 0.7945, -1.8731]    [0.92061, -0.0353, 2.11060]   [99, 136, 37, 65, 50, 67]     
41     2664      -1.3065        0.076380       0.36723        1.2328991      [-0.4228, 0.08646, -2.1424]   [-0.8301, 0.45161, 1.1041]    [121, 140, 131, 152, 68, 87]  
42     8230      -0.281         2.056355       1.76024        -0.0606        [-2.4135, -1.7775, -0.777]    [1.11584, 0.31027, -2.0942]   [123, 154, 100, 132, 67, 95]  
43     4179      -0.228         1.613361       -0.3748        -0.7499        [138, 2.05462, 0.05340]       [-0.4791, 0.35016, 0.01716]   [122, 153, 85, 100, 83, 102]  
44     3539      -0.4291        1.20845        1.11570        0.84086        [-0.102, 1.14690, -0.0497]    [0.4666, 1.03368, 0.8088]     [127, 151, 99, 127, 49, 78]   
45     2699      1.78975        0.451284       -1.6840        -1.16017       [1.35010, -0.3312, 0.38653]   [-0.8514, 1.00088, -0.384]    [122, 148, 94, 114, 70, 87]   
