   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1    1.62434536      -0.61175      -0.52817       -1.0729        0.8654      -2.30153     1.7448117      -0.76120     0.3190390      -0.24937
       2      1.462107      -2.06014      -0.32241      -0.38405       1.13376       -1.0998    -0.1724282       -0.8778     0.0422137      0.582815
       3     -1.100619     1.1447237     0.9015907       0.50249       0.90085       -0.6837     -0.122890      -0.93576     -0.267888      0.530355
       4     -0.691660     -0.396753   -0.68717270      -0.84520       -0.6712       -0.0126    -1.1173103      0.234415     1.6598021      0.742044
       5     -0.191835     -0.887628      -0.74715      1.692454       0.05080       -0.6369    0.19091548       2.10025     0.1201589       0.61720
       6     0.3001703     -0.352249       -1.1425      -0.34934       -0.2088      0.586623     0.8389834     0.9311020     0.2855873      0.885141
       7    -0.7543979     1.2528681      0.512929      -0.29809       0.48851      -0.07557     1.1316293      1.519816     2.1855754      -1.39649
       8       -1.4441        -0.504      0.160037       0.87616        0.3156        -2.022    -0.3062040       0.82797    0.23009473      0.762011
       9      -0.22232     -0.200758      0.186561       0.41005       0.19829       0.11900     -0.670662      0.377563     0.1218212      1.129483
      10     1.1989178     0.1851564      -0.37528       -0.6387       0.42349       0.07734     -0.343853      0.043596    -0.6200008      0.698032
      11      -0.44712     1.2245077      0.403491       0.59357       -1.0949       0.16938     0.7405564      -0.95370    -0.2662185      0.032614
      12     -1.373117     0.3151593      0.846160       -0.8595       0.35054       -1.3122    -0.0386955      -1.61577     1.1214177      0.408900
      13     -0.024616     -0.775161      1.273755      1.967101       -1.8579       1.23616    1.62765075      0.338011     -1.199268      0.863345
      14      -0.18092      -0.60392      -1.23005      0.550537        0.7928       -0.6235    0.52057633       -1.1443    0.80186103      0.046567
      15      -0.18656     -0.101745      0.868886      0.750411       0.52946       0.13770     0.0778211      0.618380    0.23249455      0.682551
      16     -0.310116     -2.434837      1.038824      2.186979       0.44136       -0.1001    -0.1364447      -0.11905     0.0174094      -1.12201
      17    -0.5170944      -0.99702      0.248799      -0.29664       0.49521       -0.1747     0.9863351      0.213533     2.1906997      -1.89636
      18     -0.646916     0.9014868     2.5283257       -0.2486       0.04366      -0.22631     1.3314571    -0.2873078     0.6800698     -0.319801
      19      -1.27255      0.313547      0.503184      1.293225       -0.1104      -0.61736     0.5627610      0.240737     0.2806650      -0.07311
      20    1.16033856       0.36949    1.90465870      1.111056       0.65904      -1.62743      0.602319      0.420282     0.8109516      1.044442
      21    -0.4008781     0.8240056     -0.562305        1.9548       -1.3319      -1.76068     -1.650721      -0.89055     -1.119115      1.956078
      22    -0.3264994      -1.34267      1.114382      -0.58652       -1.2368      0.875838     0.6233621      -0.43495     1.4075400      0.129101
      23     1.6169495     0.5027408      1.558805       0.10940       -1.2197       2.44936    -0.5457741      -0.19883     -0.700398      -0.20339
      24     0.2426694     0.2018301     0.6610202       1.79215       -0.1204      -1.23312     -1.182318     -0.665754     -1.674195      0.825029
      25    -0.4982135     -0.310984       -0.0018      -1.39662       -0.8613       0.67471     0.6185391      -0.44317     1.8105349      -1.30572
      26    -0.3449872     -0.230839     -2.793085       1.93752       0.36633      -1.04458     2.0511734     0.5856620      0.429526       -0.6069
