   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     1.6243453      -0.61175      -0.52817      -1.07296       0.86540      -2.30153       1.74481      -0.76120      0.319039       -0.2493
       2       1.46210      -2.06014      -0.32241      -0.38405        1.1337       -1.0998     -0.172428       -0.8778     0.0422137       0.58281
       3      -1.10061      1.144723     0.9015907       0.50249       0.90085       -0.6837     -0.122890       -0.9357       -0.2678       0.53035
       4     -0.691660      -0.39675      -0.68717      -0.84520       -0.6712      -0.01266     -1.117310      0.234415     1.6598021      0.742044
       5     -0.191835      -0.88762       -0.7471      1.692454       0.05080      -0.63699     0.1909154      2.100255     0.1201589      0.617203
       6     0.3001703      -0.35224       -1.1425       -0.3493       -0.2088      0.586623      0.838983      0.931102     0.2855873      0.885141
       7     -0.754397      1.252868      0.512929       -0.2980       0.48851      -0.07557       1.13162     1.5198168     2.1855754      -1.39649
       8       -1.4441      -0.50446     0.1600370       0.87616       0.31563       -2.0222      -0.30620       0.82797     0.2300947       0.76201
       9   -0.22232814      -0.20075      0.186561      0.410051       0.19829      0.119008     -0.670662      0.377563     0.1218212      1.129483
      10      1.198917      0.185156      -0.37528       -0.6387       0.42349       0.07734     -0.343853      0.043596     -0.620000       0.69803
      11      -0.44712      1.224507      0.403491      0.593578       -1.0949       0.16938        0.7405      -0.95370      -0.26621       0.03261
      12      -1.37311      0.315159      0.846160       -0.8595       0.35054       -1.3122      -0.03869      -1.61577     1.1214177       0.40890
      13       -0.0246      -0.77516     1.2737559      1.967101        -1.857       1.23616       1.62765       0.33801      -1.19926       0.86334
      14      -0.18092      -0.60392      -1.23005      0.550537       0.79280       -0.6235      0.520576       -1.1443     0.8018610       0.04656
      15      -0.18656      -0.10174      0.868886       0.75041       0.52946      0.137701     0.0778211      0.618380     0.2324945      0.682551
      16      -0.31011      -2.43483      1.038824       2.18697        0.4413       -0.1001      -0.13644       -0.1190     0.0174094       -1.1220
      17     -0.517094      -0.99702     0.2487991       -0.2966        0.4952      -0.17470     0.9863351      0.213533      2.190699      -1.89636
      18    -0.6469166      0.901486     2.5283257       -0.2486        0.0436      -0.22631     1.3314571      -0.28730      0.680069      -0.31980
      19      -1.27255      0.313547      0.503184      1.293225       -0.1104       -0.6173    0.56276109      0.240737     0.2806650       -0.0731
      20      1.160338      0.369492      1.904658      1.111056       0.65904       -1.6274      0.602319       0.42028    0.81095167       1.04444
      21       -0.4008      0.824005     -0.562305       1.95487       -1.3319       -1.7606      -1.65072       -0.8905    -1.1191153       1.95607
      22      -0.32649      -1.34267     1.1143829       -0.5865       -1.2368       0.87583     0.6233621       -0.4349     1.4075400       0.12910
      23       1.61694      0.502740     1.5588055        0.1094       -1.2197       2.44936     -0.545774       -0.1988      -0.70039       -0.2033
      24      0.242669      0.201830     0.6610202        1.7921       -0.1204       -1.2331    -1.1823181      -0.66575     -1.674195      0.825029
      25     -0.498213      -0.31098     -0.001891      -1.39662       -0.8613      0.674711     0.6185391     -0.443171      1.810534    -1.3057269
      26      -0.34498      -0.23083      -2.79308       1.93752       0.36633        -1.044    2.05117344       0.58566     0.4295261       -0.6069
      27     0.1062227      -1.52568     0.7950260      -0.37443       0.13404      1.202054      0.284748      0.262467      0.276499      -0.73327
      28     0.8360047      1.543359      0.758805       0.88490       -0.8772      -0.86778     -1.440876      1.232253      -0.25417      1.399843
      29     -0.781911      -0.43750     0.0954250      0.921450       0.06075      0.211124      0.016527     0.1771877       -1.1164      0.080927
      30     -0.186578      -0.05682      0.492336      -0.68067       -0.0845      -0.29736     0.4173020      0.784770     -0.955425       0.58591
      31    2.06578332      -1.47115     -0.830171      -0.88057       -0.2790      1.622849     0.0133526      -0.69469      0.621803       -0.5998
      32   1.123412162      0.305267     1.3887793       -0.6613       3.03085      0.824584     0.6545801      -0.05118     -0.725597       -0.8677
      33      -0.13597      -0.79726      0.282675       -0.8260       0.62108       0.95612     -0.705840        1.1926     -0.237941       1.15528
      34      0.438166      1.122328      -0.99701       -0.1067       1.45142       -0.6180      -2.03720       -1.9425      -2.50644       -2.1141
      35     -0.411639      1.278528    -0.4422292       0.32352       -0.1099      0.008548     -0.168198      -0.17418      0.461164      -1.17598
      36     1.0101271      0.920017     -0.195057      0.805393       -0.7013      -0.53722     0.1562638       -0.1902     -0.448738      -0.67244
      37      -0.55749      0.939168     -1.943323       0.35249       -0.2364       0.72781      0.515073       -2.7825      0.584646        0.3242
      38    0.02186283      -0.46867       0.85328      -0.41302       1.83471      0.564382     2.1378280      -0.78553     -1.755925       0.71478
      39    0.85270406      0.035360       -1.5387      -0.44789       0.61798      -0.18417     -0.115985      -0.17545     -0.933914      -0.53302
      40     -1.426555       1.76795      -0.47537        0.4776       -1.0218       0.79452      -1.87316      0.920615     -0.035367      2.110605
      41      -1.30653      0.076380       0.36723      1.232899       -0.4228       0.08646     -2.142466      -0.83016    0.45161595       1.10417
      42     -0.281736      2.056355      1.760249       -0.0606       -2.4135      -1.77756     -0.777858     1.1158411     0.3102722      -2.09424
      43      -0.22876      1.613361    -0.3748046      -0.74996       2.05462       0.05340     -0.479157      0.350167     0.0171647       -0.4291
      44     1.2084563      1.115701      0.840861      -0.10288       1.14690       -0.0497     0.4666432      1.033686     0.8088443       1.78975
      45     0.4512840      -1.68405      -1.16017       1.35010       -0.3312       0.38653      -0.85145    1.00088142     -0.384832      1.458108
      46      -0.53223       1.11813      0.674396       -0.7223       1.09899       -0.9016     -0.822467      0.721711     -0.625342       -0.5938
      47       -0.3439      -1.00016     1.0449944      0.608514       -0.0693       -0.1083     0.4501555        1.7653    0.87096980      -0.50845
      48    0.77741920      -0.11877      -0.19899      1.866471       -0.4189      -0.47918      -1.95210      -1.40232      0.451122      -0.69492
      49      0.515413      -1.11487      -0.76730      0.674570       1.46089      0.592472      1.197830     1.7045941      1.040089       -0.9184
      50     -0.105344      0.630195     -0.414846       0.45194        -1.579      -0.82862      0.528879      -2.23708      -1.10771       -0.0177
      51      -1.71939      0.057120     -0.799547        -0.291       -0.2589       0.18929      -0.56378      0.089686      -0.60115       0.55607
      52     1.6938091      0.196869     0.1698692      -1.16400       0.69336      -0.75806     -0.808847      0.557439      0.181038      1.107175
      53     1.4428769      -0.53968       0.12837      1.760415       0.96653      0.713049      1.306206      -0.60460      0.636583      1.409253
      54     1.6209122      -0.80618        -0.251      0.382715         -0.28      -0.39181     0.6840013     -0.353409      -1.78791       0.36184
      55      -0.42449      -0.73153    -1.5657381      1.013822        -2.227      -1.69933     -0.275846      1.228955      1.309705      -1.15498
      56       -0.1776      -1.51045     1.0112070      -1.47656        -0.143       1.03298      -0.22241       1.47016     -0.870008       0.36919
      57      0.853282       -0.1397     1.3863142       0.54812       -1.6374       3.95860     0.6486436       0.10734     -1.398812       0.08176
      58      -0.45994      0.644353       0.37167       1.85300       0.14225      0.513505     0.3724568    -0.1484898      -0.18340      1.101000
      59      0.780027       -0.6294      -1.11343       -0.0674       1.16143       -0.0275       1.74643       -0.7750    0.14164053       -2.5163
      60     -0.595667      -0.30912      0.510937        1.7106       0.03494       1.45391     0.6616810      0.986352     -0.466154      1.384991
      61      -1.07296      0.495158     -0.952062        -0.518       -1.4614       -0.5163    0.35111689      -0.06877     -1.347764      1.470739
      62      0.337220      1.008065     0.7852269      -0.66486       -1.9450       -0.9154      1.225155       -1.0535      0.816043       -0.6124
      63      0.393109       -1.8239      1.167075      -0.03966       0.88582       0.18986      0.798063       -0.1019      0.743356        -1.509
      64      -1.08071      0.725474       -0.0391      -0.22875       -0.1796       0.50172      -0.59334       0.51030      -0.91579       -0.4072
      65     0.9849516      1.071252     -1.097154      0.838634       -1.0391      0.733023     -1.898812      -1.11711      -0.50897      -0.16648
      66     1.4236144      0.903999      1.575467       1.20660       -0.2828        -0.266     1.0689716      0.040371      -0.15699       -1.3352
      67    -0.1064601      -2.79099    -0.4561175       -0.9798       0.69257      -0.47867     -0.329051      1.347105     -1.049067      0.316658
      68      -1.89526      0.089729      0.410265      0.859870       -0.8986       0.31965     0.3181541      -0.01923     0.1500162      0.463534
      69      0.397880      -0.99601     -1.195861      2.505980       1.91979       -1.3916      0.450217      0.627437     0.7513372      0.140395
      70      -0.92687      -0.18242     -0.491125       0.13437       -0.2683       -0.1316     1.0185524      1.230558     -1.181103      -0.45993
      71      -0.79079      1.223722     -0.059367      1.448989       -0.4775       0.02599     -1.348696      1.302535     -0.362612      -1.48515
      72      -0.59246      -2.30490     -0.031817      0.112487       0.28807       1.49810     -0.300976      0.807455     0.3122386      -0.19332
      73     -2.076802      0.947501      -0.50397      0.017955       -1.2704      0.282995      0.108030     0.0294176      -0.13479      1.049218
      74      0.966220      0.725916      3.321078       -0.6002       -0.3795       -1.0148     0.4359861       -0.6874     -2.698361       -1.2133
      75     0.0722518       1.00978     -1.556941       -0.6124       -0.1393      -0.72853      0.531163     0.0040008      0.321265      -0.72521
      76     1.5365363      -0.00037      1.293549       -0.4389       0.59003      -0.67938       -0.9509     -0.704350      -0.04586      -0.21873
      77     1.5392070      -1.14870    -1.0903383       1.70018       0.60878      -1.88141      0.497269    0.23733269       -2.1444       -0.3695
      78     -0.017454      0.731402      0.954495      0.095746       1.03345      -0.14627     -0.857496       -0.9341      0.542645      -1.95816
      79    0.67780757      -1.10657     -0.359224       0.50538       1.21794      -1.94068     -0.806178      0.049061      -0.59608      0.861623
      80       -2.0863      0.361801     0.4259201       0.04908        1.1022       -1.2295     1.1086167      -0.70292     0.7255505      -0.32420
      81      0.814343      0.780469      -1.46405      -0.15449       -0.0924       -0.2378     -0.755662       1.85143     0.2090966       1.55501
      82       -0.5691      -1.06179     0.1322477       -0.5632       2.39014       0.24542      1.152599       -0.2242       -0.3260       -0.0309
      83       0.35571      0.849586      -0.12215       -0.6808       -1.0678       -0.0766     0.5729627       0.45794      -0.01781       -0.6001
      84     0.1467652      0.571804     -0.036817      0.112368       -0.1505      0.915499      -0.43820      0.185535      0.394428      0.725522
      85       1.49588      0.675453      0.599213       -1.4702       0.60640       2.29371       -0.8300       -1.0195      -0.21465       1.02124
      86      0.524750      -0.47712      -0.03599      1.037038       0.67261       2.42887      1.005686       0.35356       0.61472        -0.348
      87      -0.97777      0.171957      0.490561      -1.39528       -0.5223       -0.3692    0.26564240      -0.26046     0.4450967       0.09811
      88     1.0603275      -1.71116     1.6571246     1.4176740       0.05031      0.650323      0.606548      -0.73728      0.164665      0.778174
      89     0.3098167      1.051320       0.09499      0.080750       -0.7678      -0.36453     -0.459717       1.70548     0.2405055      -0.99942
      90     0.3985983      -0.19200       -3.0537      0.479852       -1.5526      0.578464     -0.961263     -1.458324      0.494341     -1.494193
      91     -0.446699      0.204377      0.612232      0.744884       -0.0362      -0.83239      1.923815    -0.6059813      1.803588      -0.45252
      92    1.16128569      1.069965      -1.04553      0.355284       0.75539       0.70098     -0.198937      0.301960     -0.394689       -1.1718
      93     0.9840122      -0.55968     1.3797581       0.60245       -0.8926      -0.16119      -0.28638     -0.870887      0.501429     -0.478614
      94     1.6316915      0.860891     -0.880189      -0.01900       -0.2267      -1.56450      0.931255      0.949808      0.925501    -0.4569878
      95      1.068985      -0.20975     0.9351477       1.81252       0.14010       -1.4191     -0.316901      0.640985     1.2198743      -1.13379
      96     -0.190548      0.233339     0.4349983      0.910423       -0.9484      -0.42347      1.007966      0.392334      0.448380       1.12532
      97    0.10405338      0.528003       -0.3145      -1.34501       -1.2952      0.074320     -0.199560      -0.65460      0.318014       -0.8902
      98     0.1113372       -0.0195      -0.83998       -2.2982       1.45652         -4363      0.316637       -2.6641      -0.42642      0.393787
      99     -0.228140      0.580330     -0.973267      0.175167        -0.053      -0.18306      -0.22102     0.1997595      0.932721     -0.530119
     100     -0.407240      0.160564      -0.12014       0.38560       0.71829       1.29118     -0.116444      -2.27729     -0.069624      0.353870
     101      -0.18695      -0.15323     -2.432508       0.50798       -0.3240        -1.511     -0.871422      -0.86482     0.6087490      0.561638
     102    1.51475038      0.647924     -1.351649        -1.409       1.13072      1.566686     -0.237748      0.558802     -1.504891      -1.94392
     103      -1.17402       -0.3571     -0.521376       -0.2301       -0.4910       0.67930      1.427546       0.03619      2.029997       -0.6344
     104      -0.52510      0.387734     -0.354798        1.1770       -0.6411       1.32269     0.1941750      2.565452      -0.46411      -0.20269
     105      0.145651      -2.18102      0.602265      0.480846       0.10931       -1.5443      -1.54656        0.5866     1.1751786        1.5944
     106    -0.8954415      -1.03079     -0.271938       -1.9757       -0.5889       0.85178     1.6346025      0.279155     1.6405536      0.410872
     107     0.1913639       -0.1714      0.186937      -0.25485       -0.1409      -0.66189      0.259031      0.014448      -1.47958       -0.2407
     108     -0.855671      -2.04820     0.4838836         1.558        2.3697      1.562419      -0.87080       1.17524      1.119899   -1.98782953
     109      0.861288      0.627177    0.16280825      0.288616       0.05830      1.631935      -0.40178      -0.19993      0.007388     0.2756640
     110     -1.763249      1.387973     0.2261997        0.5691       0.19731      -0.18644      -0.35524     0.0961141      0.152052     1.1552617
     111     0.3460577       -0.1334     1.9865651       -1.2794        -1.340      0.354602      -0.21237     -1.774595      -0.31222   -0.71065577
     112     1.1311286      -0.62125     1.0506146       0.45978       -0.2063      0.021171      0.428658     -2.308038       0.32706     -0.379119
     113      1.797919      -0.69126      1.142563       -2.5149       0.81462        0.2761      -0.24701       -0.1208      -0.26056       0.42300
     114      -0.13424      -1.78773      -0.18581       2.23472       0.04684        0.2907      -0.43805      0.174054     0.1779455       -0.2612
     115     0.8632633         -0.92     -0.130195      0.505053       -0.2670      -1.22387     0.5582642     -0.982160      -0.44730     -0.828147
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     -0.110728      -0.42938      -0.47458       0.68097       1.76260      -0.35751     0.5226551      -0.35541      0.098942       1.12775
       2      0.050293      -0.81554      -0.72992      -0.61674       -0.0133       0.85801     -1.358796       -1.0372     -0.924541       -1.7494
       3      1.325922      -0.03637      1.900779       -1.4243       1.29418       -0.7016     -0.407369       -0.9889     -0.949863       -1.3237
       4      0.216332      -1.31420       -0.2418       -0.0092       0.66661      0.100391     0.3213258     0.5144115     -0.017250      0.363347
       5     -0.979720      -0.77547       1.89751      -0.01173       -0.7105      1.379879     -0.156842      -0.64649     -1.448991      0.779491
       6     -1.086300      -0.53903      0.644099      0.183633       -0.0864      -0.21398     1.1459273    2.23027414     -0.548760      0.568904
       7    1.92880030      1.079057     -0.686831      -0.43068       -0.5979       -0.9134     -0.623905      0.261875     -0.587029      0.876199
       8       0.12325      -0.39712      0.886089       0.31897       0.26486       1.04003      0.573265       -0.1088     0.9375548       0.30931
       9     2.9173087      1.098688       1.15321       1.29099       0.07983      1.312895     0.0233570      -0.83117     -0.563986      0.527950
      10     -1.561119      0.208352   -0.72835008       0.71821       -0.7461      1.872303     0.7678181      -1.26885      1.758759      -0.22725
      11      -0.72747      -1.02379     0.5677647       1.50452        -0.578       -0.9976     -1.139700      1.496405     1.6707292      -0.34847
      12     0.5377050      -0.00290      -0.06063       0.96402       0.44095         0.329     -0.292578      0.815600     -0.282005       0.04992
      13      0.219477      -1.20115      -0.29909       -0.3126       0.10120       -1.1118      -1.18655        1.6234      1.156443       0.88903
      14      1.824818      0.419595      -0.09107      0.482175       -1.8792       -1.0980    0.75863706      0.032615     -1.277636       0.65853
      15    0.99890164      0.667879       -0.0302       -0.8360       0.10759       0.42692     -0.358588      0.603035     0.3144319         0.333
      16      -2.03253      1.081092     1.7243917       -0.4024       -1.4768       0.63892    -0.4656597       -0.9670     1.2177162       -1.3833
      17     0.7174286      -1.24773     1.4622679      0.516552       -0.2573       0.14936     0.5820873      0.829894     0.8277914       0.54673
      18      -0.47738      0.664079     -1.311324      1.004093       0.87300       1.39408     -0.588779      0.186211     0.8582860       0.31785
      19    -0.4266672      0.307331      0.068032      0.995703        -0.628      0.339487      0.292931      0.757328     -0.072892      0.127314
      20      -0.07094      0.034065     0.0083591       -0.3267       2.82729       -0.8439     -1.173409      -0.79562      -0.71005       0.01143
      21      1.430932      1.688383      0.237324       -2.4982       0.38435       -1.3106     -0.500701       -1.1497     0.4256225       -0.6266
      22      0.772119      0.477302      -0.24006      0.080560        0.9174         23551     -0.372131       0.91561     -0.019316       0.26939
      23       0.79924      1.331532      0.520812       0.05837       0.72068       -1.5454      1.638961       -1.3254     0.9037094       -0.5641
      24      0.507251       -0.1165     0.3035897       -0.8007       -2.1606        0.4066      -0.60050      -0.64863    -0.7253231       1.98441
      25       -0.5821      0.326812     -1.160443       1.52309       -0.5562       -2.6006     2.7119498      -1.09814      1.308932       0.73307
      26      0.652179      -0.23148      0.189198       1.22393       -0.3009       0.25130      0.928290      0.083388      -0.42498       1.45167
      27       0.34168      -0.12517      -0.77589       -1.0055       0.89378       0.94926      -2.17071       -0.6154      0.964888       2.42430
      28    2.15035380       0.94186     1.3733324      -0.52741       0.77453       -1.2371     -0.561876      0.320971      2.167937      0.747963
      29      0.273827      -0.17008     -1.322442       0.60286       -0.3490        0.2390     -0.889330      0.121254     -1.537028      0.503906
      30      1.319725      0.913950      2.113823       0.32455       0.50536       0.51486      -0.87972       2.15323      0.988578       -0.2428
      31      -0.90283      0.581509      0.857547      0.137884        0.1860       -0.1881     -0.002747       1.33514     1.4006178       -1.5001
      32       0.13887         -1.20       -1.3356      0.585952       -0.8415       -3.1533      0.645152       1.28214       2.03877         -0.39
      33       1.44544      -2.62101     -1.043399      0.518969       0.47153       1.32041       0.95668       -0.0815   1.529247863       0.68648
      34       1.71708      -0.80427     0.3002536      -0.42959        0.8059       -0.2195      -0.25185       -1.3264      0.308204       1.11548
      35       1.00819      -3.01603      -1.61964       2.00514       -0.1876       -0.1489      1.165335       0.19664      -0.63259       -0.2098
      36      1.897160      -1.38139      1.301224       -0.3123       -0.2712       1.86291     -0.642873      0.835058     -0.363053       -1.4320
      37       -0.1660      1.168926     -0.185892      0.549421       0.18855       0.04683      -0.41749        0.1317      -2.03289       -0.4483
      38      -1.80394        0.2696      0.354660      -0.79606       0.80130       0.39583     0.2935720       -0.3614     0.4727930       1.05420
      39     -0.660443      -0.81684       1.18901        -2.318        -2.617        -1.814      0.181741      0.152374     0.4965050      0.075977
      40      1.537379      1.575783     1.1590106      -1.15580       0.36357       -0.8662    -0.5007103      -1.02336     0.0107124       0.54412
      41      0.078692      -1.19336       -1.5260      -0.76208       -0.7776       0.78427    -0.3192808      -0.18866     -0.156935       1.09684
      42      1.636115      0.427058      -0.24830      1.402501       0.43824      -0.42109     1.0105737     0.2072299     -1.434030      0.626906
      43      0.299825      -1.85664    -2.1510431      0.136301       0.68335       0.60858     -1.360979      -0.34700     0.6665899      -1.53575
      44     0.0852829      0.213329      0.923755      -2.45389       0.14498      2.018121     -0.621207      -0.31623     0.9539922        -0.763
      45     1.1569548      0.540533     -1.574073      0.100593       -1.4589      0.952547     -1.680674      -1.81175     -1.137304      -0.80307
      46      1.314940      -0.01825    0.29100454      1.074899       -0.6978      -0.57832     -0.847452      0.784904      1.633276      0.258742
      47      -0.62327      -0.52036      -1.11231      0.731145       -1.0629       -0.2546      -1.16896         -1.89      -2.53995       -0.8899
      48      0.218078      -0.31781      -0.22357      -1.07137       -0.9316       -1.0677   0.211233661       2.04765     -0.136372       -1.3692
      49      1.272623      -0.99856      0.557532        -0.442       0.08108      3.432663      -0.74752      -0.58668      0.375235       -0.0219
      50      -0.40607      -0.68840       0.59049      1.077376        -0.952       -1.1364     1.8299062       -1.4251     0.7153334       0.43912
      51      -1.10296      0.759493      -1.10321      -1.08955       -1.3895       0.83428     -0.449345      1.085251      -0.81014       0.61466
      52     1.4074105      -0.08601     -1.125452      -0.34257       1.25673      0.739093     -0.385988      -1.74437       0.71553      1.630906
      53     1.6485940      0.432790      -0.19102       -0.7861       -0.5726      -1.64975     2.1345515      -0.02696      2.384405       -0.0744
      54     -1.618317      1.861565      -0.85982      -0.43790       1.64855       1.45877     -2.026206       0.00105     -1.089535      0.539138
      55     1.8121770      -0.51748     1.4932228      -0.92864       2.17227       -0.8256     -0.463337      0.296957     -1.400594      1.549608
      56       -1.0700      0.613951     -1.289130       0.10978       -0.0105         35505      -0.38824       0.48921     -1.116832       1.52186
      57      0.202447      -2.79144     2.0055615       0.45271       1.55356       -0.1769     -2.262615       -0.4197      -1.22606       -0.0384
      58     -0.482726      0.209012     -1.764408      0.053782       -0.4595      0.633508     -1.692302       -0.4250      1.658399      -1.18106
      59      0.738053      1.330506     -0.010089      0.988510       1.04143       1.56975     -0.367832        -0.112     0.8041228       -0.7456
      60     0.0480507       -0.6985      -2.32904       0.33491       1.70243      -0.37206     0.0842973      -0.45310       -0.7409       0.13610
      61       1.07293      2.215843      0.826476      -0.96136       -1.4270       1.30683     0.3167149      -0.61046     -1.056172       -0.8077
      62      1.233424      -0.02235     -1.400469       0.87257       0.31010       -0.2911     0.6077152       -0.8276     0.9639045       -1.4248
      63     -0.903442      -1.37688      -0.41655      -0.75745       -0.3626      0.004767      0.554252      0.146532      0.251859       1.60432
      64     -0.266490      -1.45833     0.9513818          -118        1.8358      0.187288      0.839534      -0.65561      0.185675      0.637025
      65     0.3785755      -0.53969     1.6306297      0.172816       0.93019       0.40577     0.8736742      0.933253     -0.216155      0.833678
      66      2.160455      1.998992    0.76404142      1.687255       -1.3079        1.4723       0.07487      -1.78693     0.1652105      0.976296
      67     -0.696027      1.937131     1.3492276      -1.27511       1.00909      0.111972     -0.551680     -0.316631     -0.444995      -1.21627
      68      -0.44832      0.692688      1.425942      1.458338       -0.5733       -0.1172     -0.859371      1.030002     -1.648152      -1.36327
      69      -0.63584      0.251473     -0.321147       0.03306        0.0475       0.23327      -1.03446      -0.33935     0.5776123      0.280229
      70      1.093306      -0.74622     0.9062614       1.46662       -0.1425       0.26593    0.22518943      0.535670     0.3879211       1.46948
      71       0.51336      0.864501      0.331526      -1.04177       0.43336       -0.2299      -0.63508       -0.8943    -0.0703970        -0.607
      72      2.039672      1.596771     -0.266930       0.70915       1.15696       -0.1728      1.848233      0.922110    -0.1017091       -1.7992
      73     -0.965955      0.318692     -0.438263       -0.0207       -0.7873      0.246922      -0.45830       -1.5527      -0.34164      -0.57202
      74      -1.55165      1.423177       -0.0760       -0.3268       0.75037       -0.0825       0.76729      -1.48065      -1.03665       0.54522
      75       1.49189      0.030011       0.21643       -0.8234        -0.029       -0.7089      -0.16023       0.72228      -1.99876       0.21302
      76     -0.804541      -0.64658     1.1381727      0.295439       0.93362      -1.76377      -0.41021      -0.45366       -0.5894      0.440234
      77      0.895921      -1.10677     -0.962662       -1.2519        1.1476       -0.5147     -0.101380       -0.3322     -0.963656      0.373260
      78      0.383026      0.941325     -0.225420      -0.29708       -0.5855       1.48814      1.007566       -0.0403   0.648973606       -0.5858
      79      2.054474      -0.59156      -0.37968      -0.37103       1.70123       0.14760     1.0844185       -0.1100       -1.2129       0.77548
      80      -0.62645      -1.31852     -0.416075      0.631657       1.76428       -1.3874      -2.19905       0.93015      0.300051       -0.5634
      81      0.418361      0.729443       1.91206      -0.13034       1.27980       -0.4517      -0.50966        0.4237     -1.114967        -1.301
