Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      61929     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.2493]   [90, 146, 161, 204, 45, 129]  
2      10100     1.46210        -2.06014       -0.3224        -0.3840        [1.13376, -1.0998, -0.1724]   [-0.8778, 0.04221, 0.58281]   [118, 135, 96, 153, 53, 92]   
3      24847     -1.1006        1.144723       0.901          0.50249        [0.90085, -0.6837, -0.1228]   [-0.9357, -0.267, 0.53035]    [90, 119, 114, 182, 87, 152]  
4      26401     -0.6916        -0.39675       -0.687         -0.8452        [-0.671, -0.0126, -1.1173]    [0.23441, 1.6598, 0.74204]    [112, 147, 120, 166, 89, 143] 
5      5969      -0.1918        -0.88762       -0.7471        1.692454       [0.05080, -0.636, 0.19091]    [2.10025, 0.12015, 0.61720]   [123, 150, 145, 164, 63, 99]  
6      6891      0.30017        -0.35224       -1.1425        -0.349342      [142, -0.2088, 0.58662]       [0.83898, 0.93110, 0.28558]   [124, 152, 130, 149, 68, 105] 
7      37846     0.88514        -0.7543        1.2528         0.512929       [-0.2980, 0.4885, -0.0755]    [1.13162, 1.51981, 2.18557]   [89, 154, 89, 138, 71, 156]   
8      19937     -1.3964        -1.44411       -0.5044        0.16003        [0.87616, 0.31563, -2.022]    [-0.3062, 0.82797, 0.23009]   [108, 153, 128, 154, 22, 71]  
9      2228      0.7620         -0.22232       -0.2007        0.18656        [0.41005, 0.19829, 0.11900]   [-0.6706, 0.3775, 0.12182]    [137, 153, 114, 130, 50, 77]  
10     3022      1.12948        1.198917       0.18515        -0.3752        [-0.6387, 0.42349, 0.07734]   [-0.343, 0.04359, -0.6200]    [139, 158, 84, 113, 65, 89]   
11     3998      0.69803        -0.44712       1.22450        0.40349        [0.59357, -1.0949, 0.16938]   [0.74055, -0.9537, -0.2662]   [136, 158, 115, 130, 35, 66]  
12     11164     0.03261        -1.37311       0.31515        0.84616        [-0.8595, 0.35054, -1.3122]   [-0.038, -1.6157, 1.12141]    [136, 161, 82, 118, 41, 77]   
13     6587      0.40890        -0.02461       -0.7751        1.27375        [1.96710, -1.8579, 1.23616]   [1.62765, 0.33801, -1.1992]   [133, 159, 63, 84, 59, 86]    
14     3219      0.86334        -0.18092       -0.6039        -1.2300        [0.55053, 0.79280, -0.6235]   [0.52057, -1.1443, 0.80186]   [129, 151, 114, 129, 22, 44]  
15     9465      0.0465         -0.18656       -0.1017        0.86888        [0.75041, 0.52946, 0.1377]    [0.07782, 0.61838, 0.23249]   [132, 159, 83, 116, 27, 60]   
16     6209      0.6825         -0.31011       -2.4348        1.038824       [2.18697, 0.4413, -0.1001]    [-0.1364, -0.1190, 0.01740]   [129, 156, 63, 85, 43, 70]    
17     31392     -1.1220        -0.51709       -0.9970        0.248799       [-0.296, 0.49521, -0.1747]    [0.98633, 0.21353, 2.19069]   [89, 155, 76, 123, 83, 158]   
18     13973     -1.8963        -0.64691       0.90148        2.528325       [-0.2486, 0.04366, -0.2263]   [1.33145, -0.287, 0.68006]    [97, 135, 67, 90, 109, 151]   
19     7166      -0.3198        -1.27255       0.31354        0.503184       [1.29322, -0.1104, -0.6173]   [0.56276, 0.24073, 0.28066]   [125, 157, 85, 104, 90, 130]  
20     8809      3356           -0.07311       1.16033        0.3694         [1.90465, 1.11105, 0.65904]   [-1.6274, 0.60231, 0.4202]    [121, 157, 73, 88, 79, 132]   
