Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      52015     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.2493]   [89, 143, 157, 197, 43, 128]  
2      10502     1.46210        -2.06014       -0.3224        -0.3840        [1.13376, -1.0998, -0.1724]   [-0.8778, 0.04221, 0.58281]   [117, 136, 99, 152, 54, 92]   
3      20549     -1.1006        1.144723       0.90159        0.50249        [0.90085, -0.6837, -0.1228]   [-0.9357, -0.2678, 0.53035]   [89, 119, 112, 178, 88, 153]  
4      21867     -0.6916        -0.39675       -0.6871        -0.845         [-0.671, -0.0126, -1.1173]    [0.23441, 1.65980, 0.74204]   [112, 144, 119, 161, 89, 141] 
5      4275      -0.1918        -0.88762       -0.747         1.692454       [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [120, 148, 144, 162, 67, 98]  
6      5837      0.30017        -0.35224       -1.1425        -0.34934       [-0.208, 0.58662, 0.83898]    [0.93110, 0.28558, 0.88514]   [124, 151, 129, 146, 70, 103] 
7      32144     -0.7543        1.252868       0.51292        -0.29809       [0.48851, -0.0755, 1.1316]    [1.5198, 2.18557, -1.3964]    [89, 154, 87, 135, 72, 155]   
8      19630     -1.4441        -0.50446       0.16003        0.87616        [0.31563, -2.0222, -0.3062]   [0.82797, 0.23009, 0.76201]   [107, 152, 127, 151, 22, 72]  
9      2152      -0.2223        -0.20075       0.18656        0.41005        [0.19829, 0.1190, -0.6706]    [0.37756, 0.1218, 1.12948]    [138, 153, 112, 129, 51, 77]  
10     2757      1.19891        0.185156       -0.3752        -0.6387        [0.42349, 0.07734, -0.3438]   [0.0435, -0.6200, 0.69803]    [138, 156, 85, 112, 66, 89]   
11     3352      -0.4471        1.224507       0.40349        0.59357        [-1.094, 0.16938, 0.74055]    [-0.9537, -0.2662, 0.03261]   [136, 155, 113, 128, 37, 66]  
12     9453      -1.3731        0.315159       0.84616        -0.8595        [0.35054, -1.3122, -0.0386]   [-1.6157, 1.1214, 0.40890]    [134, 159, 82, 115, 43, 77]   
13     5637      -0.0246        -0.77516       1.27375        1.967101       [-1.8579, 1.23616, 1.62765]   [0.33801, -1.1992, 0.86334]   [132, 155, 64, 84, 59, 86]    
14     2367      -0.1809        -0.60392       -1.230         0.55053        [0.79280, -0.6235, 0.52057]   [-1.1443, 0.80186, 0.04656]   [129, 149, 112, 129, 25, 46]  
15     7064      -0.1865        -0.10174       0.86888        0.75041        [0.52946, 0.13770, 0.07782]   [0.61838, 0.23249, 0.68255]   [131, 154, 79, 117, 32, 61]   
16     4206      -0.3101        -2.43483       1.03882        2.186979       [0.4413, -0.1001, -0.1364]    [-0.119, 0.01740, -1.1220]    [129, 152, 63, 82, 46, 70]    
17     25787     -0.5170        -0.99702       0.24879        -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.19069, -1.8963]   [90, 156, 75, 121, 83, 153]   
18     10443     -0.646         0.901486       2.52832        -0.24863       [0.04366, -0.2263, 1.33145]   [-0.2873, 0.68006, -0.319]    [99, 135, 67, 89, 109, 148]   
19     6149      -1.2725        0.313547       0.50318        1.293225       [-0.1104, -0.6173, 0.56276]   [0.24073, 0.2806, -0.0731]    [125, 156, 86, 104, 91, 127]  
20     7295      1.16033        0.36949        1.90465        1.1110566      [0.65904, -1.6274, 0.60231]   [0.42028, 0.81095, 1.04444]   [120, 155, 74, 87, 79, 129]   
21     6321      -0.4008        0.824005       -0.5623        1.9548         [-1.3319, -1.7606, -1.6507]   [-0.8905, -1.1191, 1.95607]   [124, 152, 65, 80, 83, 129]   
22     32136     -0.3264        -1.3426        1.11438        -0.5865        [-1.2368, 0.87583, 0.62336]   [-0.4349, 1.40754, 0.12910]   [95, 147, 38, 70, 80, 145]    
23     13435     1.6169         0.502740       1.55880        0.109402       [-1.219, 2.44936, -0.5457]    [-0.1988, -0.7003, -0.2033]   [117, 148, 37, 66, 54, 89]    
24     4570      0.24266        0.201830       0.66102        1.79215        [-0.1204, -1.2331, -1.1823]   [-0.6657, -1.6741, 0.82502]   [91, 115, 39, 67, 71, 93]     
25     3752      -0.4982        -0.31098       -0.0018        -1.3966        [-0.8613, 0.67471, 0.61853]   [-0.4431, 1.8105, -1.3057]    [89, 102, 155, 179, 40, 68]   
26     5859      -0.3449        -0.23083       -2.7930        1.93752        [0.36633, -1.0445, 2.05117]   [0.58566, 0.42952, -0.6069]   [89, 102, 110, 133, 113, 150] 
27     4495      0.1062         -1.52568       0.79502        -0.37443       [0.13404, 1.20205, 0.28474]   [0.26246, 0.27649, -0.7332]   [89, 104, 135, 158, 46, 72]   
28     11181     0.83600        1.543359       0.75880        0.8849         [-0.8772, -0.8677, -1.4408]   [1.23225, -0.2541, 1.39984]   [88, 104, 131, 179, 59, 128]  
29     8666      -0.7819        -0.43750       0.0954         0.9214         [0.06075, 0.21112, 0.01652]   [0.17718, -1.1164, 0.08092]   [89, 102, 107, 169, 64, 120]  
30     7736      -0.1865        -0.05682       0.4923         -0.6806        [-0.0845, -0.2973, 0.41730]   [0.78477, -0.955, 0.58591]    [89, 107, 70, 109, 66, 121]   
31     18907     2.06578        -1.47115       -0.8301        -0.8805        [-0.2790, 1.62284, 0.01335]   [-0.694, 0.62180, -0.5998]    [89, 114, 45, 89, 74, 145]    
