Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      56255     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.2493]   [90, 146, 160, 201, 43, 128]  
2      11709     1.46210        -2.0601        -0.3224        -0.3840        [1.13376, -1.0998, -0.1724]   [-0.8778, 0.04221, 0.58281]   [116, 136, 98, 154, 54, 93]   
3      23282     -1.1006        1.144723       0.90159        0.50249        [0.90085, -0.6837, -0.1228]   [-0.9357, -0.2678, 0.53035]   [89, 118, 111, 181, 88, 151]  
4      25246     -0.6916        -0.39675       -0.687         -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.74204]   [112, 145, 119, 164, 90, 143] 
5      5134      -0.1918        -0.88762       -0.747         1.692454       [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [121, 149, 146, 165, 65, 99]  
6      6303      0.30017        -0.35224       -1.1425        -0.34934       [-0.2088, 0.58662, 0.83898]   [0.93110, 0.28558, 0.88514]   [124, 152, 129, 148, 70, 104] 
7      36389     -0.7543        1.252868       0.51292        -0.29809       [0.48851, -0.0755, 1.13162]   [1.51981, 2.18557, -1.3964]   [89, 156, 89, 137, 73, 154]   
8      23173     -1.4441        -0.50446       0.16003        0.87616        [0.31563, -2.0222, -0.3062]   [0.82797, 0.23009, 0.76201]   [110, 154, 127, 154, 20, 73]  
9      2393      -0.2223        -0.20075       0.18656        0.41005        [0.19829, 0.11900, -0.6706]   [0.37756, 0.12182, 1.1294]    [138, 155, 113, 129, 50, 77]  
10     3110      1.19891        0.185156       -0.3752        -0.6387        [0.423, 0.07734, -0.3438]     [0.04359, -0.6200, 0.69803]   [138, 158, 84, 113, 66, 89]   
11     3797      -0.4471        1.224507       0.40349        0.59357        [-1.0949, 0.16938, 0.74055]   [-0.9537, -0.2662, 0.0326]    [137, 157, 113, 130, 36, 66]  
12     10374     -1.3731        0.315159       0.84616        -0.8595        [0.35054, -1.3122, -0.03]     [-1.6157, 1.12141, 0.40890]   [136, 161, 81, 117, 42, 77]   
13     6242      -0.0246        -0.77516       1.27375        1.967101       [-1.8579, 1.23616, 1.62765]   [0.33801, -1.1992, 0.86334]   [132, 157, 63, 83, 59, 85]    
14     2761      -0.1809        -0.603         -1.2300        0.55053        [0.79280, -0.6235, 0.52057]   [-1.1443, 0.80186, 0.04656]   [130, 151, 114, 129, 23, 45]  
15     8358      -0.1865        -0.10174       0.86888        0.75041        [0.5294, 0.13770, 0.07782]    [0.61838, 0.23249, 0.68255]   [132, 157, 80, 116, 30, 60]   
16     5158      -0.3101        -2.43483       1.03882        2.186979       [0.44136, -0.1001, -0.1364]   [-0.1190, 0.01740, -1.1220]   [129, 155, 62, 82, 45, 71]    
17     30166     -0.5170        -0.99702       0.24879        -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.19069, -1.8963]   [90, 158, 74, 122, 83, 154]   
18     11577     -0.6469        0.90148        2.52832        -0.24863       [0.04366, -0.2263, 1.3314]    [-0.2873, 0.6800, -0.3198]    [98, 136, 67, 89, 109, 149]   
19     7616      -1.2725        0.313547       0.50318        1.293225       [-0.1104, -0.6173, 0.56276]   [0.24073, 0.28066, -0.0731]   [125, 158, 85, 104, 91, 128]  
20     8497      1.16033        0.369492       1.90465        1.1110566      [0.65904, -1.6274, 0.6023]    [0.42028, 0.81095, 1.04444]   [121, 157, 73, 87, 79, 131]   
21     7347      -0.4008        0.824005       -0.5623        1.9548         [-1.3319, -1.7606, -1.6507]   [-0.8905, -1.1191, 1.95607]   [124, 155, 65, 78, 83, 130]   
22     39836     -0.3264        -1.34267       1.11438        -0.5865        [-1.2368, 0.87583, 0.62336]   [-0.4349, 1.40754, 0.1291]    [94, 149, 34, 69, 80, 146]    
23     16188     1.61694        0.502740       1.55880        0.10940        [-1.2197, 2.44936, -0.5457]   [-0.1988, -0.7003, -0.2033]   [118, 150, 34, 66, 54, 89]    
24     5073      0.24266        0.201830       0.66102        1.79215        [-0.1204, -1.2331, -1.1823]   [-0.6657, -1.6741, 0.82502]   [90, 115, 36, 66, 71, 93]     
25     4000      -0.4982        -0.31098       -0.0018        -1.3966        [-0.861, 0.67471, 0.61853]    [-0.4431, 1.81053, -1.3057]   [90, 103, 158, 182, 42, 69]   
26     6238      -0.3449        -0.23083       -2.7930        1.937528       [0.3663, -1.0445, 2.05117]    [0.58566, 0.42952, -0.6069]   [89, 102, 111, 134, 111, 147] 
27     5124      0.10622        -1.52568       0.79502        -0.37443       [0.13404, 1.20205, 0.2847]    [0.26246, 0.27649, -0.7332]   [90, 104, 136, 159, 45, 74]   
28     11552     0.83600        1.543359       0.7588         0.88490        [-0.877, -0.867, -1.4408]     [1.2322, -0.2541, 1.39984]    [89, 104, 132, 181, 59, 127]  
29     9179      -0.7819        -0.43750       0.09542        0.92145        [0.06075, 0.21112, 0.01652]   [0.17718, -1.1164, 0.08092]   [89, 102, 109, 171, 65, 118]  
30     8981      -0.1865        -0.05682       0.49233        -0.6806        [-0.0845, -0.2973, 0.41730]   [0.78477, -0.9554, 0.58591]   [89, 109, 70, 110, 67, 120]   
31     21751     2.06578        -1.47115       -0.8301        -0.8805        [-0.2790, 1.62284, 0.01335]   [-0.6946, 0.62180, -0.5998]   [89, 114, 43, 90, 75, 143]    
32     4753      1.1234         0.305267       1.38877        -0.66134       [3.0308, 0.8245, 0.65458]     [-0.0511, -0.7255, -0.8677]   [89, 112, 34, 59, 88, 115]    
33     15926     -0.1359        -0.79726       0.2826         -0.82609       [0.62108, 0.95612, -0.7058]   [1.19268, -0.2379, 1.15528]   [99, 143, 133, 165, 41, 77]   
34     4834      0.43816        1.122328       -0.9970        -0.1067        [1.45142, -0.6180, -2.0372]   [-1.9425, -2.5064, -2.1141]   [102, 127, 101, 131, 30, 53]  
35     3322      -0.4116        1.278528       -0.4422        0.323527       [-0.1099, 0.00854, -0.1681]   [-0.1741, 0.46116, -1.1759]   [99, 125, 82, 103, 42, 69]    
36     12060     1.01012        0.920017       -0.1950        0.80539        [-0.7013, -0.5372, 0.15626]   [-0.1902, -0.448, -0.6724]    [90, 121, 33, 86, 55, 84]     
37     2318      -0.5574        0.939168       -1.9433        0.35249        [-0.236, 0.72781, 0.51507]    [-2.7825, 0.58464, 0.32427]   [113, 131, 115, 130, 21, 46]  
38     6924      0.02186        -0.46867       0.85328        -0.4130        [1.83471, 0.5643, 2.13782]    [-0.7855, -1.7559, 0.71478]   [113, 136, 79, 118, 29, 63]   
39     4664      0.85270        0.035360       -1.5387        -0.4478        [0.61798, -0.184, -0.1159]    [-0.1754, -0.9339, -0.5330]   [110, 138, 61, 83, 47, 69]    
40     6493      -1.426         1.767959       -0.4753        0.477610       [-1.0218, 0.79452, -1.873]    [0.92061, -0.0353, 2.11060]   [101, 137, 37, 65, 53, 72]    
41     2989      -1.3065        0.076380       0.36723        1.2328991      [-0.4228, 0.08646, -2.1424]   [-0.8301, 0.4516, 1.10417]    [118, 140, 134, 156, 68, 88]  
42     8162      -0.2817        2.0563         1.76024        -0.0606        [-2.4135, -1.7775, -0.7778]   [1.11584, 0.310, -2.0942]     [123, 155, 102, 135, 70, 96]  
43     4502      -0.2287        1.613361       -0.3748        -0.7499        [2.0546, 0.05340, -0.4791]    [0.35016, 0.01716, -0.4291]   [121, 154, 85, 103, 84, 102]  
44     3114      1.20845        1.115701       0.84086        -0.1028        [1.14690, -0.0497, 0.46664]   [1.0336, 0.80884, 1.78975]    [127, 151, 102, 130, 50, 78]  
45     2470      0.45128        -1.6840        -1.1601        1.350106       [-0.3312, 0.3865, -0.8514]    [1.00088, -0.3848, 1.45810]   [122, 147, 97, 117, 72, 88]   
46     4383      -0.5322        1.118133       0.67439        -0.72239       [1.09899, -0.9016, -0.8224]   [0.72171, -0.6253, -0.5938]   [121, 155, 83, 116, 73, 94]   
47     898       -0.3439        -1.00016       1.04499        0.608514       [-0.0693, -0.1083, 0.45015]   [1.76533, 0.87096, -0.5084]   [90, 113, 36, 67, 80, 94]     
48     23130     0.77741        -0.11877       -0.1989        1.8664713      [-0.4189, -0.4791, -1.9521]   [-1.4, 0.45112, -0.694]       [90, 133, 18, 38, 55, 114]    
49     65575     13301          0.515413       -1.114         -0.7673        [0.67457, 1.46089, 0.59247]   [1.19783, 1.70459, 1.04008]   [32, 91, 160, 202, 44, 129]   
50     11828     -0.9184        -0.10534       0.63019        -0.4148        [0.45194, -1.5791, -0.8286]   [0.52887, -2.2370, -1.107]    [42, 65, 100, 154, 54, 93]    
51     19591     -0.0177        -1.71939       0.05712        -0.7995        [-0.2915, -0.2589, 0.18929]   [-0.5637, 0.08968, -0.6011]   [61, 90, 112, 180, 87, 150]   
52     23600     0.55607        1.69380        0.19686        0.16986        [-1.1640, 0.69336, -0.7580]   [-0.8088, 0.55743, 0.18103]   [33, 67, 121, 162, 89, 139]   
53     4331      1.1071         1.44287        -0.5396        0.128376       [1.76041, 0.96653, 0.71304]   [1.30620, -0.6046, 0.63658]   [29, 54, 146, 162, 67, 99]    
54     5502      1.40925        1.620912       -0.8061        -0.2516        [0.38271, -0.288, -0.391]     [0.68400, -0.3534, -1.7879]   [27, 55, 132, 150, 73, 107]   
55     33344     0.36184        -0.42449       -0.7315        -1.5657        [1.01382, -2.2271, -1.6993]   [-0.2758, 1.22895, 1.30970]   [21, 89, 91, 141, 77, 153]    
56     23765     -1.1549        -0.17763       -1.5104        1.0112070      [-1.4765, -0.1431, 1.03298]   [-0.2224, 1.47016, -0.8700]   [27, 73, 131, 156, 21, 75]    
57     2386      0.3691         0.853282       -0.1397        1.38631        [0.54812, -1.6374, 3.95860]   [0.64864, 0.10734, -1.3988]   [22, 42, 118, 133, 51, 76]    
58     3338      0.08176        -0.45994       0.64435        0.371670       [1.85300, 0.14225, 0.51350]   [0.37245, -0.1484, -0.1834]   [17, 44, 91, 118, 61, 89]     
