   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345      -0.61175      -0.52817       -1.0729       0.86540       -2.3015    1.74481176      -0.76120     0.3190390      -0.24937
       2     1.4621079      -2.06014    -0.3224172       -0.3840       1.13376      -1.09989     -0.172428      -0.87785     0.0422137      0.582815
       3      -1.10061      1.144723       0.90159       0.50249       0.90085       -0.6837      -0.12289      -0.93576     -0.267888      0.530355
       4      -0.69166      -0.39675      -0.68717       -0.8452       -0.6712       -0.0126    -1.1173103       0.23441    1.65980217         0.742
       5      -0.19183      -0.88762     -0.747158       1.69245       0.05080        -0.636     0.1909154      2.100255    0.12015895      0.617203
       6      0.300170      -0.35224       -1.1425       -0.3493       -0.2088       0.58662    0.83898341      0.931102    0.28558732      0.885141
       7      -0.75439      1.252868      0.512929       -0.2980       0.48851       -0.0755    1.13162938      1.519816     2.1855754      -1.39649
       8    -1.4441138     -0.504465      0.160037       0.87616       0.31563       -2.0222     -0.306204      0.827974     0.2300947      0.762011
       9     -0.222328     -0.200758    0.18656139       0.41005       0.19829       0.11900    -0.6706622      0.377563    0.12182127      1.129483
      10     1.1989178     0.1851564      -0.37528       -0.6387       0.42349       0.07734     -0.343853      0.043596  -0.62000e-06      0.698032
      11     -0.447128      1.224507     0.4034916       0.59357       -1.0949       0.16938    0.74055645      -0.95370      -0.26621      0.032614
      12     -1.373117     0.3151593       0.84616       -0.8595        0.3505       -1.3122    -0.0386955      -1.61577     1.1214177      0.408900
      13     -0.024616     -0.775161       1.27375      1.967101       -1.8579       1.23616    1.62765075      0.338011     -1.199268      0.863345
      14    -0.1809203     -0.603920      -1.23005      0.550537       0.79280       -0.6235     0.5205763     -1.144341     0.8018610      0.046567
      15   -0.18656977      -0.10174       0.86888        0.7504       0.52946       0.13770     0.0778211      0.618380     0.2324945      0.682551
      16     -0.310116       -2.4348       1.03882      2.186979       0.44136       -0.1001     -0.136444      -0.11905     0.0174094      -1.12201
      17      -0.51709      -0.99702      0.248799       -0.2966       0.49521       -0.1747   0.986335187      0.213533    2.19069972      -1.89636
      18     -0.646916      0.901486      2.528325        -0.248       0.04366       -0.2263     1.3314571      -0.28730     0.6800698      -0.31980
      19      -1.27255     0.3135477       0.50318       1.29322       -0.1104       -0.6173    0.56276109      0.240737    0.28066507      -0.07311
      20     1.1603385      0.369492      1.904658      1.111056       0.65904       -1.6274    0.60231928      0.420282     0.8109516      1.044442
      21    -0.4008781     0.8240056      -0.56230      1.954878       -1.3319      -1.76068       -1.6507      -0.89055     -1.119115      1.956078
      22    -0.3264994      -1.34267     1.1143829       -0.5865       -1.2368      0.875838     0.6233621     -0.434956     1.4075400      0.129101
      23    1.61694959     0.5027408     1.5588055      0.109402         -1.21       2.44936    -0.5457741     -0.198837     -0.700398      -0.20339
      24     0.2426694     0.2018301      0.661020       1.79215       -0.1204      -1.23312     -1.182318     -0.665754     -1.674195     0.8250298
      25    -0.4982135     -0.310984     -0.001891      -1.39662       -0.8613      0.674711     0.6185391      -0.44317     1.8105349       -1.3057
      26       -0.3449       -0.2308      -2.79308       1.93752       0.36633       -1.0445   2.051173442      0.585662    0.42952614      -0.60699
      27     0.1062227     -1.525680      0.795026      -0.37443       0.13404      1.202054     0.2847481   0.262467445     0.2764993      -0.73327
      28    0.83600471     1.5433591    0.75880566      0.884908       -0.8772      -0.86778     -1.440876      1.232253     -0.254179      1.399843
      29     -0.781911      -0.43750     0.0954250       0.92145        0.0607       0.21112     0.0165275      0.177187     -1.116470      0.080927
      30    -0.1865789      -0.05682       0.49233      -0.68067       -0.0845       -0.2973     0.4173020      0.784770       -0.9554      0.585910
      31    2.06578332     -1.471156    -0.8301718       -0.8805       -0.2790      1.622849     0.0133526     -0.694693     0.6218035      -0.59980
      32    1.12341216     0.3052670    1.38877939       -0.6613       3.03085      0.824584     0.6545801     -0.051188     -0.725597       -0.8677
      33     -0.135977      -0.79726      0.282675        -0.826       0.62108       0.95612     -0.705840      1.192686     -0.237941       1.15528
      34     0.4381663     1.1223283      -0.99701      -0.10679       1.45142      -0.61803     -2.037201    -1.9425891     -2.506440      -2.11416
      35    -0.4116391      1.278528      -0.44222       0.32352       -0.1099      0.008548     -0.168198      -0.17418     0.4611640      -1.17598
      36    1.01012717     0.9200179      -0.19505       0.80539       -0.7013         -1113     -0.537223     0.1562638     -0.190221      -0.44873
      37     -0.672448     -0.557494     0.9391687      -1.94332       0.35249      -0.23643     0.7278134     0.5150736     -2.782534      0.584646
      38     0.3242742      0.021862      -0.46867      0.853281       -0.4130      1.834717     0.5643828     2.1378280     -0.785533      -1.75592
      39     0.7147895     0.8527040      0.035360       -1.5387       -0.4478      0.617985     -0.184176     -0.115985     -0.175458      -0.93391
      40     -0.533020     -1.426555     1.7679599      -0.47537       0.47761      -1.02188     0.7945282   -1.87316097     0.9206151      -0.03536
      41     2.1106050     -1.306534       0.07638      0.367231       1.23289       -0.4228    0.08646440      -2.14246    -0.8301688      0.451615
      42    1.10417432     -0.281736     2.0563555       1.76024       -0.0606      -2.41350     -1.777566      -0.77785     1.1158411      0.310272
      43     -2.094247     -0.228765      1.613361      -0.37480       -0.7499        2.0546      0.053409      -0.47915     0.3501671      0.017164
      44    -0.4291422     1.2084563      1.115701       0.84086       -0.1028      1.146900     -0.049702      0.466643     1.0336868      0.808844
      45    1.78975468     0.4512840      -1.68405       -1.1601       1.35010      -0.33128     0.3865391     -0.851455     1.0008814     -0.384832
      46     1.4581082     -0.532234     1.1181333      0.674396        -0.722       1.09899    -0.9016344      -0.82246     0.7217112      -0.62534
      47    -0.5938430      -0.34390     -1.000169       1.04499       0.60851      -0.06932     -0.108392      0.450155     1.7653351      0.870969
