   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     1.6243453      -0.61175    -0.5281717       -1.0729       0.86540      -2.30153         1.744      -0.76120      0.319039       -0.2493
       2       1.46210       -2.0601      -0.32241      -0.38405       1.13376       -1.0998     -0.172428      -0.87785     0.0422137       0.58281
       3      -1.10061      1.144723    0.90159072       0.50249       0.90085       -0.6837     -0.122890      -0.93576       -0.2678       0.53035
       4      -0.69166      -0.39675     -0.687172       -0.8452       -0.6712       -0.0126     -1.117310      0.234415     1.6598021      0.742044
       5      -0.19183        -0.887      -0.74715       1.69245       0.05080       -0.6369      0.190915      2.100255      0.120158       0.61720
       6        0.3001      -0.35224     -1.142518       -0.3493       -0.2088       0.58662     0.8389834      0.931102     0.2855873      0.885141
       7     -0.754397      1.252868      0.512929       -0.2980       0.48851       -0.0755     1.1316293      1.519816     2.1855754       -1.3964
       8      -1.44411      -0.50446      0.160037       0.87616       0.31563       -2.0222      -0.30620         0.827      0.230094       0.76201
       9      -0.22232      -0.20075     0.1865613       0.41005       0.19829       0.11900     -0.670662      0.377563     0.1218212      1.129483
      10      1.198917      0.185156      -0.37528      -0.63873       0.42349        0.0773      -0.34385      0.043596     -0.620000      0.698032
      11     -0.447128      1.224507     0.4034916       0.59357       -1.0949      0.169382     0.7405564      -0.95370     -0.266218      0.032614
      12    -1.3731173      0.315159       0.84616       -0.8595       0.35054      -1.31228     -0.038695      -1.61577        1.1214      0.408900
      13      -0.02461      -0.77516      1.273755       1.96710       -1.8579       1.23616      1.627650       0.33801      -1.19926       0.86334
      14    -0.1809203      -0.60392     -1.230058       0.55053       0.79280       -0.6235     0.5205763      -1.14434     0.8018610      0.046567
      15     -0.186569      -0.10174      0.868886        0.7504       0.52946      0.137701      0.077821      0.618380      0.232494      0.682551
      16      -0.31011      -2.43483      1.038824       2.18697       0.44136       -0.1001      -0.13644      -0.11905   0.017409408       -1.1220
      17      -0.51709      -0.99702     0.2487991       -0.2966       0.49521       -0.1747     0.9863351      0.213533      2.190699       -1.8963
      18      -0.64691      0.901486       2.52832       -0.2486       0.04366       -0.2263     1.3314571        -0.287     0.6800698       -0.3198
      19      -1.27255      0.313547      0.503184       1.29322       -0.1104       -0.6173      0.562761      0.240737      0.280665       -0.0731
      20      1.160338      0.369492     1.9046587      1.111056       0.65904       -1.6274      0.602319       0.42028      0.810951       1.04444
      21      -0.40087      0.824005       -0.5623        1.9548       -1.3319       -1.7606      -1.65072       -0.8905      -1.11911       1.95607
      22      -0.32649      -1.34267     1.1143829      -0.58652       -1.2368       0.87583     0.6233621       -0.4349     1.4075400       0.12910
      23      1.616949      0.502740     1.5588055      0.109402       -1.2197       2.44936        -0.545      -0.19883       -0.7003       -0.2033
      24     0.2426694      0.201830     0.6610202      1.792158       -0.1204       -1.2331     -1.182318     -0.665754      -1.67419    0.82502982
      25      -0.49821      -0.31098      -0.00189        -1.396       -0.8613       0.67471      0.618539      -0.44317     1.8105349        -1.305
      26      -0.34498      -0.23083      -2.79308       1.93752       0.36633       -1.0445     2.0511734      0.585662    0.42952614       -0.6069
      27      0.106222     -1.525680      0.795026      -0.37443       0.13404       1.20205      0.284748      0.262467      0.276499      -0.73327
      28     0.8360047      1.543359     0.7588056      0.884908       -0.8772      -0.86778     -1.440876      1.232253     -0.254179      1.399843
      29      -0.78191      -0.43750     0.0954250      0.921450        0.0607        0.2111     0.0165275      0.177187     -1.116470      0.080927
      30     -0.186578     -0.056824      0.492336       -0.6806       -0.0845       -0.2973    0.41730200      0.784770     -0.955425      0.585910
      31    2.06578332      -1.47115     -0.830171       -0.8805       -0.2790      1.622849     0.0133526      -0.69469      0.621803      -0.59980
      32     1.1234121      0.305267      1.388779       -0.6613        3.0308       0.82458     0.6545801      -0.05118      -0.72559      -0.86776
      33       -0.1359      -0.79726      0.282675        -0.826       0.62108       0.95612      -0.70584        1.1926      -0.23794       1.15528
      34      0.438166      1.122328      -0.99701        -0.106       1.45142       -0.6180     -2.037201      -1.94258     -2.506440        -2.114
      35      -0.41163     1.2785280      -0.44222       0.32352       -0.1099      0.008548      -0.16819    -0.1741803     0.4611640     -1.175982
