Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      53430     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.249]    [89, 144, 156, 198, 45, 131]  
2      10163     1.46210        -2.06014       -0.322         -0.3840        [1.13376, -1.0998, -0.1724]   [-0.8778, 0.04221, 0.58281]   [117, 135, 97, 151, 54, 93]   
3      20135     -1.1006        1.144723       0.901          0.50249        [0.9008, -0.683, -0.1228]     [-0.9357, -0.2678, 0.53035]   [89, 119, 111, 181, 90, 149]  
4      20810     -0.6916        -0.39675       -0.6871        -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.74204]   [113, 145, 118, 161, 90, 140] 
5      4440      -0.191         -0.8876        -0.7471        1.692454       [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [124, 148, 143, 160, 65, 99]  
6      5921      0.3001         -0.35224       -1.1425        -0.34934       [-0.2088, 0.58662, 0.83898]   [0.93110, 0.28558, 0.88514]   [124, 151, 128, 146, 69, 104] 
7      32462     -0.7543        1.252868       0.51292        -0.29809       [0.4885, -0.0755, 1.13162]    [1.51981, 2.18557, -1.3964]   [89, 155, 87, 136, 72, 152]   
8      14477     -1.4441        -0.50446       0.16003        0.87616        [0.31563, -2.0222, -0.3062]   [0.82797, 0.23009, 0.76201]   [106, 150, 127, 148, 24, 72]  
9      1842      -0.2223        -0.20075       0.1865         0.41005        [0.19829, 0.1190, -0.6706]    [0.37756, 0.12182, 1.12948]   [137, 152, 112, 128, 51, 76]  
10     2636      1.19891        0.185156       -0.3752        -0.6387        [0.42349, 0.07734, -0.3438]   [0.04359, -0.6200, 0.69803]   [139, 158, 84, 111, 65, 89]   
11     2855      -0.4471        1.224507       0.40349        0.5935         [-1.0949, 0.16938, 0.74055]   [-0.9537, -0.2662, 0.03261]   [135, 155, 112, 128, 38, 65]  
12     9558      -1.3731        0.315159       0.84616        -0.859         [0.35054, -1.3122, -0.0386]   [-1.6157, 1.12141, 0.40890]   [136, 160, 81, 116, 44, 77]   
13     6353      -0.0246        -0.77516       1.27375        1.967101       [-1.8579, 1.23616, 1.62765]   [0.33801, -1.1992, 0.86334]   [133, 160, 63, 83, 58, 86]    
14     2325      -0.1809        -0.60392       -1.2300        0.55053        [0.7928, -0.6235, 0.52057]    [-1.1443, 0.80186, 0.04656]   [128, 148, 114, 128, 27, 46]  
15     7373      -0.1865        -0.10174       0.86888        0.75041        [0.52946, 0.13770, 0.07782]   [0.61838, 0.23249, 0.68255]   [130, 156, 80, 117, 34, 60]   
16     5359      -0.3101        -2.43483       1.03882        2.18697        [0.44136, -0.1001, -0.1364]   [-0.1190, 0.01740, -1.1220]   [131, 156, 62, 83, 43, 69]    
17     27165     -0.5170        -0.99702       0.24879        -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.19069, -1.8963]   [89, 158, 75, 122, 83, 151]   
18     11401     -0.6469        0.901486       2.52832        -0.24863       [0.04366, -0.2263, 1.33145]   [-0.2873, 0.68006, -0.3198]   [98, 137, 66, 88, 111, 146]   
19     6498      -1.2725        0.313547       0.50318        1.293225       [-0.1104, -0.6173, 0.5627]    [0.24073, 0.28066, -0.0731]   [125, 157, 84, 103, 91, 129]  
20     7945      1.16033        0.369492       1.90465        1.111056       [0.65904, -1.6274, 0.60231]   [0.42028, 0.81095, 1.04444]   [121, 157, 73, 87, 79, 131]   
21     7209      -0.400         0.824005       -0.5623        1.9548780      [-1.3319, -1.7606, -1.6507]   [-0.8905, -1.119, 1.95607]    [125, 154, 64, 77, 83, 130]   
22     34602     -0.3264        -1.34267       1.11438        -0.586         [-1.2368, 0.87583, 0.62336]   [-0.4349, 1.40754, 0.12910]   [95, 150, 39, 69, 78, 144]    
23     14892     1.61694        0.502740       1.55880        0.109402       [-1.2197, 2.44936, -0.5457]   [-0.1988, -0.7003, -0.2033]   [114, 152, 38, 65, 52, 89]    
24     4855      0.24266        0.20183        0.66102        1.7921         [-0.1204, -1.2331, -1.1823]   [-0.6657, -1.6741, 0.82502]   [89, 113, 39, 67, 68, 92]     
25     4069      -0.4982        -0.31098       -0.0018        -1.3966        [-0.8613, 0.67471, 0.61853]   [-0.4431, 1.81053, -1.3057]   [88, 102, 153, 180, 43, 71]   
26     4975      -0.3449        -0.23083       -2.7930        1.937528       [0.36633, -1.0445, 2.05117]   [0.58566, 0.4295, -0.6069]    [89, 101, 110, 133, 115, 147] 
27     4749      0.10622        -1.52568       0.79502        -0.3744        [0.13404, 1.20205, 0.28474]   [0.26246, 0.27649, -0.73]     [89, 103, 133, 156, 45, 75]   
28     12366     0.83600        1.543359       0.75880        0.88490        [-0.8772, -0.8677, -1.4408]   [1.2322, -0.2541, 1.39984]    [89, 105, 131, 181, 59, 129]  
29     9723      -0.7819        -0.43750       0.09542        0.92145        [0.06075, 0.21112, 0.01652]   [0.1771, -1.1164, 0.08092]    [89, 103, 108, 169, 65, 122]  
30     7720      -0.1865        -0.05682       0.49233        -0.6806        [-0.0845, -0.2973, 0.41730]   [0.78477, -0.9554, 0.58591]   [89, 107, 70, 109, 68, 122]   
31     19960     2.06578        -1.47115       -0.8301        -0.8805        [-0.2790, 1.6228, 0.01335]    [-0.694, 0.62180, -0.5998]    [89, 112, 43, 89, 75, 142]    
32     4118      1.12341        0.305267       1.38877        -0.66134       [3.03085, 0.82458, 0.65458]   [-0.051, -0.7255, -0.8677]    [89, 111, 39, 59, 86, 116]    
33     11546     -0.1359        -0.79726       0.28267        -0.82609       [0.62108, 0.95612, -0.7058]   [1.1926, -0.2379, 1.15528]    [98, 142, 131, 160, 44, 76]   
34     5109      0.43816        1.122328       -0.9970        -0.1067        [1.45142, -0.6180, -2.0372]   [-1.9425, -2.506, -2.1141]    [97, 125, 102, 129, 31, 54]   
35     2787      -0.4116        1.278528       -0.442         0.32352        [-0.1099, 0.00854, -0.1681]   [-0.1741, 0.46116, -1.1759]   [99, 124, 84, 104, 44, 70]    
36     11727     1.01012        0.920017       -0.1950        0.80539        [-0.7013, -0.5372, 0.15626]   [-0.1902, -0.448, -0.6724]    [88, 121, 38, 87, 52, 83]     
37     2291      -0.5574        0.939168       -1.9433        0.35249        [-0.2364, 0.72781, 0.51507]   [-2.7825, 0.58464, 0.32427]   [109, 129, 115, 129, 23, 46]  
38     6443      0.02186        -0.46867       0.85328        -0.4130        [1.83471, 0.56438, 2.13782]   [-0.7855, -1.7559, 0.71478]   [111, 137, 81, 117, 29, 62]   
39     5250      0.85270        0.035360       -1.538         -0.4478        [0.61798, -0.184, -0.1159]    [-0.1754, -0.9339, -0.5330]   [108, 138, 63, 84, 44, 67]    
40     7156      -1.4265        1.767959       -0.4753        0.477610       [-1.0218, 0.79452, -1.8731]   [0.92061, -0.0353, 2.11060]   [98, 137, 39, 66, 49, 69]     
41     2469      -1.3065        0.076380       0.36723        1.232899       [-0.422, 0.08646, -2.1424]    [-0.8301, 0.45161, 1.10417]   [121, 140, 132, 152, 67, 87]  
42     7954      -0.2817        2.056355       1.76024        -0.0606        [-2.4135, -1.7775, -0.7778]   [1.11584, 0.31027, -2.0942]   [124, 153, 100, 133, 68, 96]  
43     4115      -0.228         1.613361       -0.374         -0.7499        [2.05462, 0.05340, -0.4791]   [0.35016, 0.01716, -0.4291]   [123, 155, 85, 102, 84, 103]  
