   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345       -0.6117      -0.52817      -1.07296       0.86540       -2.3015    1.74481176      -0.76120      0.319039      -0.24937
       2    1.46210793     -2.060140      -0.32241       -0.3840       1.13376      -1.09989     -0.172428     -0.877858     0.0422137      0.582815
       3     -1.100619     1.1447237      0.901590       0.50249       0.90085       -0.6837    -0.1228902     -0.935769      -0.26788      0.530355
       4    -0.6916607     -0.396753      -0.68717       -0.8452       -0.6712      -0.01266     -1.117310     0.2344156     1.6598021      0.742044
       5     -0.191835     -0.887628       -0.7471      1.692454       0.05080       -0.6369     0.1909154      2.100255     0.1201589      0.617203
       6    0.30017031     -0.352249      -1.14251       -0.3493       -0.2088       0.58662     0.8389834      0.931102     0.2855873       0.88514
       7    -0.7543979     1.2528681      0.512929       -0.2980       0.48851      -0.07557     1.1316293     1.5198168     2.1855754      -1.39649
       8     -1.444113      -0.50446      0.160037      0.876168       0.31563       -2.0222     -0.306204      0.827974     0.2300947      0.762011
       9    -0.2223281      -0.20075      0.186561       0.41005       0.19829      0.119008     -0.670662      0.377563     0.1218212      1.129483
      10     1.1989178      0.185156     -0.375284      -0.63873       0.42349       0.07734       -0.3438      0.043596     -0.620000      0.698032
      11     -0.447128      1.224507      0.403491      0.593578       -1.0949      0.169382     0.7405564      -0.95370     -0.266218      0.032614
      12     -1.373117      0.315159     0.8461606       -0.8595       0.35054       -1.3122     -0.038695      -1.61577     1.1214177      0.408900
      13     -0.024616      -0.77516      1.273755      1.967101       -1.8579       1.23616   1.627650753      0.338011    -1.1992680      0.863345
      14    -0.1809203      -0.60392      -1.23005      0.550537       0.79280      -0.62353     0.5205763      -1.14434     0.8018610      0.046567
      15     -0.186569      -0.10174      0.868886       0.75041       0.52946       0.13770     0.0778211      0.618380     0.2324945      0.682551
      16       -0.3101      -2.43483      1.038824      2.186979       0.44136       -0.1001     -0.136444      -0.11905   0.017409408      -1.12201
      17    -0.5170944      -0.99702     0.2487991      -0.29664       0.49521       -0.1747     0.9863351      0.213533     2.1906997      -1.89636
      18    -0.6469166     0.9014868      2.528325       -0.2486       0.04366      -0.22631     1.3314571   -0.28730786     0.6800698     -0.319801
      19     -1.272558     0.3135477     0.5031848       1.29322       -0.1104       -0.6173    0.56276109      0.240737    0.28066507      -0.07311
      20     1.1603385     0.3694927     1.9046587       1.11105       0.65904       -1.6274    0.60231928      0.420282    0.81095167      1.044442
      21     -0.400878     0.8240056      -0.56230      1.954878       -1.3319       -1.7606     -1.650721      -0.89055     -1.119115      1.956078
      22    -0.3264994     -1.342675      1.114382      -0.58652       -1.2368       0.87583     0.6233621      -0.43495      1.407540       0.12910
      23      1.616949     0.5027408       1.55880        0.1094       -1.2197       2.44936       -0.5457      -0.19883    -0.7003985      -0.20339
      24    0.24266944     0.2018301      0.661020      1.792158       -0.1204      -1.23312     -1.182318     -0.665754      -1.67419     0.8250298
      25    -0.4982135     -0.310984      -0.00189      -1.39662       -0.8613      0.674711    0.61853913      -0.44317     1.8105349      -1.30572
      26   -0.34498721     -0.230839       -2.7930       1.93752       0.36633      -1.04458    2.05117344     0.5856620     0.4295261      -0.60699
      27      0.106222     -1.525680      0.795026      -0.37443       0.13404       1.20205     0.2847481      0.262467      0.276499      -0.73327
      28    0.83600471     1.5433591     0.7588056      0.884908       -0.8772      -0.86778     -1.440876     1.2322530        -0.254      1.399843
      29    -0.7819116      -0.43750     0.0954250       0.92145       0.06075      0.211124     0.0165275     0.1771877     -1.116470      0.080927
      30     -0.186578     -0.056824     0.4923365      -0.68067       -0.0845       -0.2973    0.41730200      0.784770     -0.955425      0.585910
      31    2.06578332     -1.471156      -0.83017      -0.88057       -0.2790       1.62284     0.0133526     -0.694693     0.6218035      -0.59980
      32    1.12341216     0.3052670      1.388779       -0.6613        3.0308      0.824584    0.65458015     -0.051188     -0.725597      -0.86776
      33      -0.13597     -0.797269     0.2826757      -0.82609       0.62108       0.95612    -0.7058405       1.19268     -0.237941      1.155287
      34    0.43816634      1.122328      -0.99701       -0.1067       1.45142      -0.61803     -2.037201      -1.94258     -2.506440      -2.11416
      35     -0.411639       1.27852     -0.442229       0.32352       -0.1099       0.00854     -0.168198      -0.17418     0.4611640      -1.17598
      36     1.0101271      0.920017      -0.19505      0.805393       -0.7013       -0.5372    0.15626385      -0.19022     -0.448738      -0.67244
      37    -0.5574947     0.9391687      -1.94332      0.352494       -0.2364      0.727813     0.5150736      -2.78253      0.584646      0.324274
      38     0.0218628      -0.46867     0.8532812      -0.41302       1.83471       0.56438     2.1378280      -0.78553     -1.755925      0.714789
      39      0.852704     0.0353600     -1.538793       -0.4478       0.61798       -0.1841     -0.115985       -0.1754    -0.9339146      -0.53302
      40     -1.426555     1.7679599     -0.475372       0.47761       -1.0218       0.79452    -1.8731609      0.920615     -0.035367      2.110605
      41    -1.3065340     0.0763804       0.36723      1.232899       -0.4228      0.086464    -2.1424667      -0.83016    0.45161595      1.104174
      42    -0.2817362     2.0563555      1.760249       -0.0606       -2.4135      -1.77756     -0.777858      1.115841     0.3102722      -2.09424
      43     -0.228765     1.6133613     -0.374804      -0.74996       2.05462       0.05340    -0.4791570      0.350167    0.01716472      -0.42914
      44     1.2084563     1.1157018       0.84086       -0.1028       1.14690      -0.04970     0.4666432     1.0336868     0.8088443       1.78975
      45    0.45128401     -1.684059    -1.1601701      1.350106       -0.3312       0.38653     -0.851455    1.00088142     -0.384832    1.45810823
