   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     1.6243453      -0.61175     -0.528171       -1.0729       0.86540      -2.30153      1.744811      -0.76120      0.319039        -0.249
       2       1.46210      -2.06014     -0.322417       -0.3840       1.13376       -1.0998       -0.1724       -0.8778     0.0422137       0.58281
       3     -1.100619      1.144723      0.901590      0.502494       0.90085      -0.68372      -0.12289      -0.93576      -0.26788      0.530355
       4     -0.691660      -0.39675      -0.68717      -0.84520       -0.6712       -0.0126     -1.117310      0.234415      1.659802      0.742044
       5      -0.19183      -0.88762    -0.7471582       1.69245       0.05080       -0.6369     0.1909154      2.100255     0.1201589      0.617203
       6       0.30017      -0.35224    -1.1425181      -0.34934       -0.2088       0.58662     0.8389834      0.931102    0.28558732      0.885141
       7      -0.75439        1.2528       0.51292       -0.2980       0.48851       -0.0755     1.1316293       1.51981     2.1855754       -1.3964
       8        -1.444      -0.50446      0.160037      0.876168       0.31563         30660      -2.02220       -0.3062      0.827974       0.23009
       9      0.762011      -0.22232      -0.20075      0.186561       0.41005       0.19829       0.11900      -0.67066      0.377563        0.1218
      10      1.129483      1.198917      0.185156       -0.3752       -0.6387       0.42349    0.07734006       -0.3438     0.0435968      -0.62000
      11      0.698032      -0.44712      1.224507        0.4034       0.59357       -1.0949     0.1693824      0.740556     -0.953700       -0.2662
      12    0.03261454      -1.37311      0.315159       0.84616       -0.8595      0.350545     -1.312283      -0.03869     -1.615772      1.121417
      13      0.408900      -0.02461       -0.7751       1.27375       1.96710       -1.8579      1.236164       1.62765      0.338011       -1.1992
      14    0.86334531       -0.1809       -0.6039      -1.23005        0.5505      0.792806     -0.623530      0.520576      -1.14434       0.80186
      15     0.0465672      -0.18656     -0.101745      0.868886       0.75041      0.529465      0.137701     0.0778211      0.618380      0.232494
      16      0.682551       -0.3101     -2.434837      1.038824       2.18697       0.44136     -0.100155       -0.1364      -0.11905       0.01740
      17      -1.12201      -0.51709      -0.99702       0.24879       -0.2966       0.49521     -0.174703        0.9863      0.213533       2.19069
      18      -1.89636      -0.64691     0.9014868       2.52832        -0.248       0.04366     -0.226314       1.33145     -0.287307       0.68006
      19      -0.31980      -1.27255       0.31354       0.50318       1.29322       -0.1104    -0.6173620       0.56276     0.2407370       0.28066
      20      -0.07311      1.160338      0.369492      1.904658       1.11105       0.65904     -1.627438       0.60231      0.420282       0.81095
      21      1.044442      -0.40087     0.8240056      -0.56230       1.95487       -1.3319     -1.760688       -1.6507     -0.890555       -1.1191
      22      1.956078      -0.32649      -1.34267      1.114382       -0.5865       -1.2368     0.8758389       0.62336      -0.43495       1.40754
      23       0.12910      1.616949     0.5027408      1.558805        0.1094       -1.2197      2.449368       -0.5457    -0.1988378       -0.7003
      24       -0.2033      0.242669      0.201830       0.66102       1.79215       -0.1204      -1.23312       -1.1823      -0.66575        -1.674
      25     0.8250298      -0.49821      -0.31098      -0.00189       -1.3966      -0.86131      0.674711     0.6185391      -0.44317    1.81053491
      26    -1.3057269      -0.34498      -0.23083       -2.7930       1.93752      0.366332     -1.044589      2.051173     0.5856620      0.429526
      27      -0.60699      0.106222     -1.525680      0.795026       -0.3744       0.13404     1.2020548       0.28474     0.2624674       0.27649
      28      -0.73327      0.836004      1.543359      0.758805       0.88490      -0.87728      -0.86778     -1.440876      1.232253    -0.2541798
      29     1.3998439      -0.78191       -0.4375       0.09542       0.92145      0.060750      0.211124      0.016527      0.177187       -1.1164
      30       0.08092      -0.18657     -0.056824       0.49233       -0.6806         17375      -0.08450       -0.2973      0.417302       0.78477
      31       -0.9554       0.58591     2.0657833       -1.4711       -0.8301       -0.8805     -0.279097       1.62284     0.0133526       -0.6946
      32       0.62180        -0.599     1.1234121       0.30526       1.38877       -0.6613       3.03085       0.82458      0.654580       -0.0511
      33       -0.7255      -0.86776     -0.135977       -0.7972       0.28267       -0.8260      0.621082       0.95612     -0.705840       1.19268
      34      -0.23794      1.155287      0.438166       1.12232       -0.9970       -0.1067     1.4514292      -0.61803     -2.037201       -1.9425
      35       -2.5064      -2.11416      -0.41163       1.27852       -0.4422       0.32352      -0.10999      0.008548     -0.168198      -0.17418
      36      0.461164      -1.17598      1.010127       0.92001       -0.1950       0.80539    -0.7013444       -0.5372     0.1562638       -0.1902
      37      -0.44873      -0.67244      -0.55749       0.93916       -1.9433       0.35249     -0.236436      0.727813       0.51507       -2.7825
      38     0.5846466      0.324274     0.0218628      -0.46867       0.85328      -0.41302     1.8347176      0.564382      2.137828      -0.78553
      39      -1.75592      0.714789     0.8527040      0.035360       -1.5387       -0.4478    0.61798553      -0.18417     -0.115985       -0.1754
      40      -0.93391      -0.53302      -1.42655       1.76795       -0.4753       0.47761     -1.021885      0.794528     -1.873160       0.92061
      41      -0.03536      2.110605     -1.306534      0.076380       0.36723          2167      1.232899       -0.4228     0.0864644       -2.1424
      42      -0.83016      0.451615    1.10417432       -0.2817       2.05635       1.76024      -0.06065       -2.4135      -1.77756       -0.7778
      43      1.115841      0.310272      -2.09424      -0.22876       1.61336       -0.3748      -0.74996       2.05462      0.053409       -0.4791
      44      0.350167      0.017164      -0.42914      1.208456       1.11570       0.84086      -0.10288       1.14690      -0.04970       0.46664
      45        1.0336      0.808844       1.78975       0.45128       -1.6840       -1.1601      1.350106       -0.3312      0.386539       -0.8514
      46      1.000881      -0.38483      1.458108       -0.5322       1.11813       0.67439      -0.72239       1.09899    -0.9016344       -0.8224
      47       0.72171      -0.62534      -0.59384       -0.3439       -1.0001       1.04499       0.60851       -0.0693       -0.1083       0.45015
      48       1.76533      0.870969      -0.50845        0.7774        -0.118       -0.1989      1.866471       -0.4189     -0.479184       -1.9521
      49    -1.4023291      0.451122      -0.69492      0.515413       -1.1148       -0.7673     0.6745707      1.460892       0.59247       1.19783
      50     1.7045941      1.040089      -0.91844      -0.10534       0.63019      -0.41484     0.4519460      -1.57915      -0.82862        0.5288
      51      -2.23708      -1.10771     -0.017718      -1.71939        0.0571      -0.79954     -0.291594      -0.25898       0.18929      -0.56378
      52     0.0896864      -0.60115     0.5560735      1.693809       0.19686       0.16986     -1.164007      0.693366      -0.75806      -0.80884
      53      0.557439      0.181038      1.107175      1.442876       -0.5396      0.128376     1.7604151      0.966539     0.7130490       1.30620
      54     -0.604602      0.636583      1.409253       1.62091       -0.8061      -0.25167     0.3827151      -0.28899      -0.39181      0.684001
      55      -0.35340      -1.78791      0.361847       -0.4244       -0.7315       -1.5657     1.0138224      -2.22711      -1.69933       -0.2758
      56       1.22895      1.309705      -1.15498      -0.17763       -1.5104       1.01120      -1.47656       -0.1431     1.0329837          -0.2
      57      1.470160      -0.87000     0.3691904      0.853282       -0.1397       1.38631      0.548129       -1.6374    3.95860270       0.64864
      58       0.10734      -1.39881     0.0817678      -0.45994       0.64435       0.37167     1.8530094      0.142251     0.5135054      0.372456
      59      -0.14848      -0.18340     1.1010002      0.780027       -0.6294       -1.1134      -0.06741       1.16143     -0.027529        1.7464
      60      -0.77507      0.141640      -2.51630      -0.59566       -0.3091       0.51093      1.710661      0.034943     1.4539175      0.661681
      61      0.986352      -0.46615     1.3849913      -1.07296       0.49515       -0.9520    -0.5181455      -1.46140     -0.516347      0.351116
      62      -0.06877      -1.34776     1.4707398       0.33722       1.00806       0.78522      -0.66486       -1.9450      -0.91542       1.22515
      63     -1.053546      0.816043  -0.61240e-05       0.39310       -1.8239      1.167075      -0.03966       0.88582      0.189861      0.798063
      64      -0.10193      0.743356     -1.509572       -1.0807       0.72547      -0.03917      -0.22875       -0.1796      0.501725      -0.59334
      65      0.510307      -0.91579    -0.4072520       0.98495       1.07125       -1.0971      0.838634      -1.03918     0.7330232       -1.8988
      66       -1.1171      -0.50897      -0.16648       1.42361       0.90399       1.57546    1.20660789       -0.2828     -0.266326       1.06897
      67      0.040371      -0.15699    -1.3352027       -0.1064       -2.7909       -0.4561    -0.9798902      0.692574      -0.47867      -0.32905
      68      1.347105      -1.04906      0.316658       -1.8952       0.08972       0.41026    0.85987097      -0.89868     0.3196569       0.31815
      69      -0.01923      0.150016      0.463534       0.39788       -0.9960       -1.1958      2.505980      1.919792     -1.391693       0.45021
      70      0.627437      0.751337      0.140395      -0.92687       -0.1824       -0.4911    0.13437311         -0.26     -0.131675       1.01855
      71      1.230558      -1.18110     -0.459930       -0.7907       1.22372       -0.0593      1.448989       -0.4775      0.025999       -1.3486
      72        1.3025      -0.36261    -1.4851564       -0.5924       -2.3049       -0.0318      0.112487       0.28807      1.498108       -0.3009
      73     0.8074559      0.312238       -0.1933       -2.0768       0.94750      -0.50397     0.0179558    -1.2704607     0.2829955      0.108030
      74     0.0294176      -0.13479    1.04921829      0.966220       0.72591      3.321078     -0.600225      -0.37951     -1.014803      0.435986
      75      -0.68748      -2.69836      -1.21333       0.07225       1.00978       -1.5569     -0.612442       -0.1393     -0.728537       0.53116
      76     0.0040008      0.321265      -0.72521      1.536536       -0.0003      1.293549       -0.4389     0.5900394      -0.67938        -0.950
      77     -0.704350      -0.04586       -0.2187       1.53920       -1.1487      -1.09033      1.700188        0.6087      -1.88141       0.49726
      78       0.23733      -2.14444     -0.369562      -0.01745       0.73140       0.95449      0.095746       1.03345     -0.146273       -0.8574
      79       -0.9341      0.542645     -1.958169       0.67780       -1.1065       -0.3592     0.5053819       1.21794     -1.940680       -0.8061
      80       0.04906      -0.59608     0.8616231       -2.0863        0.3618       0.42592      0.049080       1.10223     -1.229574        1.1086
      81      -0.70292      0.725550       -0.3242      0.814343       0.78046       -1.4640     -0.154491       -0.0924     -0.237875       -0.7556
      82      1.851437      0.209096      1.555015       -0.5691       -1.0617       0.13224     -0.563236      2.390145     0.2454228       1.15259
      83     -0.224235       -0.3260     -0.030911       0.35571       0.84958      -0.12215     -0.680851     -1.067876     -0.076679      0.572962
      84      0.457947       -0.0178     -0.600138      0.146765       0.57180       -0.0368     0.1123684        -0.150     0.9154992       -0.4382
      85      0.185535       0.39442       0.72552       1.49588       0.67545       0.59921      -1.47023       0.60640      2.293717       -0.8300
      86     -1.019519      -0.21465      1.021248      0.524750       -0.4771      -0.03599     1.0370389      0.672619      2.428876       1.00568
      87     0.3535672      0.614726      -0.34898       -0.9777         0.171      0.490561     -1.395283      -0.52235      -0.36925      0.265642
      88      -0.26046      0.445096     0.0981122      1.060327        -1.711       1.65712      1.417674      0.050317      0.650323       0.60654
      89     -0.737289      0.164665     0.7781741      0.309816       1.05132      0.094996     0.0807509      -0.76780      -0.36453      -0.45971
      90     1.7054835       0.24050     -0.999426      0.398598       -0.1920      -3.05376     0.4798523     -1.552698      0.578464      -0.96126
      91     -1.458324      0.494341     -1.494193      -0.44669       0.20437      0.612232     0.7448845     -0.036281     -0.832395      1.923815
      92     -0.605981      1.803588       -0.4525      1.161285       1.06996       -1.0455     0.3552845      0.755392     0.7009821       -0.1989
      93     0.3019600      -0.39468     -1.171813      0.984012       -0.5596      1.379758     0.6024509     -0.892646     -0.161198     -0.286384
      94     -0.870887      0.501429     -0.478614       1.63169       0.86089      -0.88018     -0.019000     -0.226760     -1.564507      0.931255
      95       0.94980      0.925501      -0.45698       1.06898       -0.2097       0.93514       1.81252       0.14010      -1.41914       -0.3169
      96      0.640985      1.219874      -1.13379       -0.1905        0.2333       0.43499     0.9104236       -0.9484     -0.423478       1.00796
      97      0.392334       0.44838    1.12532349      0.104053       0.52800        173226      -0.31456        -1.345      -1.29525       0.07432
      98       -0.1995       -0.6546      0.318014       -0.8902       0.11133       -0.0195     -0.839988       -2.2982     1.4565273       0.31663
      99       -2.6641      -0.42642     0.3937877      -0.22814       0.58033       -0.9732       0.17516       -0.0534      -0.18306       -0.2210
     100       0.19975      0.932721     -0.530119       -0.4072       0.16056       -0.1201      0.385602        0.7182      1.291188       -0.1164
     101       -2.2772      -0.06962      0.353870      -0.18695       -0.1532       -2.4325       0.50798       -0.3240       -1.5110       -0.8714
     102       -0.8648      0.608749      0.561638       1.51475       0.64792       -1.3516       -1.4092       1.13072       1.56668       -0.2377
     103     0.5588029      -1.50489     -1.943921      -1.17402       -0.3571      -0.52137      -0.23011      -0.49101      0.679301       1.42754
     104      0.036197      2.029997      -0.63440       -0.5251       0.38773        -0.354      1.177052       -0.6411   1.322693985       0.19417
     105       2.56545      -0.46411      -0.20269       0.14565        -2.181       0.60226      0.480846       0.10931      -1.54439       -1.5465
     106       0.58661      1.175178     1.5944646        -0.895       -1.0307       -0.2719       -1.9757       -0.5889       0.85178       1.63460
     107      0.279155       1.64055      0.410872       0.19136        -0.171       0.18693      -0.25485       -0.1409      -0.66189       0.25903
     108      0.014448       -1.4795      -0.24070       -0.8556       -2.0482       0.48388      1.558688       2.36973      1.562419       -0.8708
     109       1.17524      1.119899      -1.98782       0.86128       0.62717       0.16280     0.2886167       0.05830     1.6319358       -0.4017
     110     -0.199939      0.007388     0.2756640      -1.76324       1.38797      0.226199      0.569124      0.197315      -0.18644       -0.3552
     111     0.0961141      0.152052      1.155261      0.346057       -0.1334      1.986565      -1.27942      -1.34020      0.354602      -0.21237
     112     -1.774595      -0.31222      -0.71065      1.131128       -0.6212      1.050614     0.4597817   -0.20633091      0.021171      0.428658
     113      -2.30803      0.327068      -0.37911       1.79791       -0.6912      1.142563     -2.514924      0.814625     0.2761027      -0.24701
     114     -0.120889      -0.26056       0.42300      -0.13424       -1.7877       -0.1858      2.234721      0.046846     0.2907879      -0.43805
     115       0.17405      0.177945     -0.261201      0.863263       -0.9230       -0.1301      0.505053      -0.26700      -1.22387       0.55826
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      -0.98216      -0.44730      -0.82814         -0.11       -0.4293       -0.4745     0.6809789       1.76260      -0.35751       0.52265
       2       -0.3554      0.098942     1.1277513       0.05029       -0.8155       -0.7299      -0.61674        -0.013    0.85801145       -1.3587
       3      -1.03728       -0.9245     -1.749405       1.32592       -0.0363      1.900779     -1.424333    1.29418231      -0.70164      -0.40736
       4      -0.98896      -0.94986      -1.32374      0.216332       -1.3142       -0.2418     -0.009201      0.666610     0.1003917      0.321325
       5      0.514411      -0.01725      0.363347      -0.97972       -0.7754       1.89751       -0.0117       -0.7105       1.37987       -0.1568
       6      -0.64649       -1.4489      0.779491      -1.08630        -0.539       0.64409      0.183633       -0.0864     -0.213987       1.14592
       7      2.230274      -0.54876      0.568904      1.928800       1.07905       -0.6868     -0.430680      -0.59796     -0.913443       -0.6239
       8       0.26187      -0.58702      0.876199      0.123255       -0.3971       0.88608       0.31897       0.26486      1.040038       0.57326
       9       -0.1088      0.937554      0.309317      2.917308       1.09868       1.15321       1.29099       0.07983      1.312895       0.02335
      10      -0.83117      -0.56398       0.52795      -1.56111       0.20835       -0.7283      0.718216       -0.7461      1.872303        0.7678
      11       -1.2688      1.758759      -0.22725      -0.72747       -1.0237        0.5677      1.504521        -0.578       -0.9976       -1.1397
      12      1.496405      1.670729      -0.34847       0.53770       -0.0029        -0.060      0.964022       0.44095      0.329489       -0.2925
      13       0.81560      -0.28200       0.04992       0.21947       -1.2011       -0.2990      -0.31260       0.10120        -1.111       -1.1865
      14       1.62346      1.156443      0.889039       1.82481       0.41959       -0.0910      0.482175       -1.8792      -1.09808       0.75863
      15      0.032615       -1.2776      0.658536       0.99890       0.66787        -0.030     -0.836049       0.10759     0.4269243       -0.3585
      16      0.603035      0.314431     0.3331145       -2.0325       1.08109       1.72439     -0.402467       -1.4768     0.6389293       -0.4656
      17        -0.967      1.217716      -1.38337      0.717428       -1.2477       1.46226    0.51655246       -0.2573     0.1493699       0.58208
      18      0.829894      0.827791      0.546730       -0.4773       0.66407       -1.3113     1.0040931        0.8730     1.3940810       -0.5887
