   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345      -0.61175      -0.52817       -1.0729       0.86540       -2.3015    1.74481176      -0.76120     0.3190390      -0.24937
       2    1.46210793     -2.060140       -0.3224      -0.38405       1.13376      -1.09989      -0.17242     -0.877858     0.0422137      0.582815
       3     -1.100619     1.1447237       0.90159      0.502494       0.90085      -0.68372      -0.12289     -0.935769     -0.267888      0.530355
       4     -0.691660     -0.396753      -0.68717       -0.8452       -0.6712       -0.0126      -1.11731      0.234415     1.6598021      0.742044
       5     -0.191835     -0.887628      -0.74715      1.692454       0.05080       -0.6369    0.19091548      2.100255    0.12015895       0.61720
       6     0.3001703     -0.352249      -1.14251      -0.34934         -0.20        0.5866     0.8389834      0.931102     0.2855873      0.885141
       7    -0.7543979      1.252868     0.5129298       -0.2980        0.4885       -0.0755     1.1316293      1.519816     2.1855754      -1.39649
       8    -1.4441138       -0.5044      0.160037       0.87616       0.31563      -2.02220     -0.306204      0.827974     0.2300947      0.762011
       9    -0.2223281     -0.200758      0.186561       0.41005       0.19829      0.119008     -0.670662     0.3775637     0.1218212      1.129483
      10     1.1989178     0.1851564     -0.375284      -0.63873       0.42349         0.077      -0.34385      0.043596     -0.620000      0.698032
      11     -0.447128      1.224507      0.403491       0.59357       -1.0949       0.16938      0.740556      -0.95370     -0.266218      0.032614
      12     -1.373117      0.315159      0.846160      -0.85951       0.35054       -1.3122     -0.038695      -1.61577     1.1214177      0.408900
      13      -0.02461     -0.775161     1.2737559      1.967101       -1.8579       1.23616     1.6276507       0.33801    -1.1992680      0.863345
      14    -0.1809203     -0.603920      -1.23005       0.55053       0.79280      -0.62353     0.5205763      -1.14434     0.8018610      0.046567
      15     -0.186569      -0.10174      0.868886        0.7504        0.5294       0.13770     0.0778211      0.618380      0.232494      0.682551
      16      -0.31011     -2.434837      1.038824      2.186979       0.44136       -0.1001     -0.136444      -0.11905    0.01740940      -1.12201
      17    -0.5170944     -0.997026    0.24879916      -0.29664       0.49521       -0.1747     0.9863351       0.21353     2.1906997      -1.89636
      18    -0.6469166      0.901486      2.528325        -0.248       0.04366      -0.22631     1.3314571      -0.28730     0.6800698      -0.31980
      19     -1.272558     0.3135477       0.50318        1.2932       -0.1104       -0.6173    0.56276109      0.240737     0.2806650      -0.07311
      20      1.160338      0.369492      1.904658       1.11105       0.65904       -1.6274     0.6023192      0.420282     0.8109516      1.044442
      21     -0.400878     0.8240056      -0.56230       1.95487       -1.3319       -1.7606    -1.6507212      -0.89055     -1.119115      1.956078
      22     -0.326499      -1.34267      1.114382      -0.58652          -1.2       0.87583    0.62336217      -0.43495      1.407540      0.129101
      23      1.616949     0.5027408      1.558805       0.10940       -1.2197       2.44936     -0.545774      -0.19883    -0.7003985      -0.20339
      24     0.2426694     0.2018301      0.661020       1.79215       -0.1204      -1.23312     -1.182318    -0.6657545     -1.674195      0.825029
      25    -0.4982135     -0.310984     -0.001891      -1.39662        -0.861       0.67471      0.618539    -0.4431719     1.8105349       -1.3057
      26    -0.3449872     -0.230839    -2.7930850       1.93752       0.36633      -1.04458     2.0511734     0.5856620     0.4295261      -0.60699
      27     0.1062227      -1.52568      0.795026      -0.37443       0.13404       1.20205     0.2847481    0.26246744     0.2764993      -0.73327
      28     0.8360047     1.5433591      0.758805        0.8849       -0.8772      -0.86778     -1.440876     1.2322530     -0.254179      1.399843
      29    -0.7819116       -0.4375    0.09542508       0.92145       0.06075      0.211124     0.0165275      0.177187     -1.116470       0.08092
      30     -0.186578     -0.056824     0.4923365      -0.68067       -0.0845       -0.2973    0.41730200      0.784770     -0.955425      0.585910
      31     2.0657833     -1.471156    -0.8301718      -0.88057       -0.2790      1.622849     0.0133526     -0.694693     0.6218035      -0.59980
      32    1.12341216     0.3052670     1.3887793      -0.66134       3.03085      0.824584      0.654580    -0.0511884      -0.72559     -0.867768
      33     -0.135977      -0.79726      0.282675       -0.8260       0.62108       0.95612     -0.705840      1.192686     -0.237941      1.155287
