   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345      -0.61175      -0.52817       -1.0729       0.86540       -2.3015     1.7448117       -0.7612      0.319039       -0.2493
       2      1.462107      -2.06014     -0.322417       -0.3840        1.1337       -1.0998     -0.172428      -0.87785     0.0422137       0.58281
       3      -1.10061      1.144723      0.901590       0.50249       0.90085       -0.6837     -0.122890       -0.9357     -0.267888       0.53035
       4      -0.69166      -0.39675     -0.687172      -0.84520       -0.6712       -0.0126    -1.1173103      0.234415     1.6598021      0.742044
       5      -0.19183      -0.88762      -0.74715      1.692454        0.0508       -0.6369      0.190915        2.1002     0.1201589      0.617203
       6      0.300170      -0.35224      -1.14251      -0.34934       -0.2088       0.58662      0.838983      0.931102    0.28558732      0.885141
       7   -0.75439794      1.252868      0.512929      -0.29809       0.48851      -0.07557      1.131629      1.519816     2.1855754      -1.39649
       8       -1.4441      -0.50446     0.1600370      0.876168       0.31563       -2.0222      -0.30620       0.82797     0.2300947       0.76201
       9      -0.22232      -0.20075      0.186561       0.41005        0.1982       0.11900      -0.67066       0.37756      0.121821       1.12948
      10       1.19891      0.185156     -0.375284      -0.63873       0.42349       0.07734     -0.343853      0.043596      -0.62000      0.698032
      11      -0.44712      1.224507     0.4034916       0.59357       -1.0949       0.16938      0.740556        -0.953       -0.2662       0.03261
      12      -1.37311      0.315159     0.8461606       -0.8595       0.35054       -1.3122     -0.038695      -1.61577     1.1214177      0.408900
      13     -0.024616      -0.77516      1.273755        1.9671       -1.8579       1.23616     1.6276507      0.338011     -1.199268       0.86334
      14      -0.18092      -0.60392     -1.230058       0.55053       0.79280       -0.6235     0.5205763      -1.14434     0.8018610      0.046567
      15     -0.186569      -0.10174    0.86888615       0.75041       0.52946      0.137701        0.0778     0.6183802      0.232494       0.68255
      16     -0.310116      -2.43483      1.038824       2.18697       0.44136      -0.10015      -0.13644     -0.119054      0.017409      -1.12201
      17     -0.517094      -0.99702      0.248799      -0.29664       0.49521      -0.17470     0.9863351      0.213533     2.1906997      -1.89636
      18     -0.646916      0.901486      2.528325      -0.24863        0.0436      -0.22631     1.3314571     -0.287307     0.6800698      -0.31980
      19     -1.272558      0.313547      0.503184      1.293225       -0.1104      -0.61736     0.5627610       0.24073     0.2806650      -0.07311
      20     1.1603385      0.369492      1.904658      1.111056       0.65904      -1.62743     0.6023192      0.420282     0.8109516      1.044442
      21    -0.4008781      0.824005    -0.5623054       1.95487        -1.331      -1.76068     -1.650721      -0.89055     -1.119115      1.956078
      22     -0.326499      -1.34267      1.114382      -0.58652       -1.2368      0.875838      0.623362      -0.43495      1.407540       0.12910
      23     1.6169495      0.502740      1.558805      0.109402       -1.2197      2.449368      -0.54577      -0.19883      -0.70039        -0.203
      24      0.242669      0.201830     0.6610202      1.792158       -0.1204      -1.23312      -1.18231      -0.66575      -1.67419     0.8250298
      25      -0.49821       -0.3109     -0.001891      -1.39662       -0.8613       0.67471      0.618539       -0.4431      1.810534       -1.3057
