Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      53842     1.62434        -0.61175       -0.5281        -1.072         [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.2493]   [89, 143, 156, 199, 39, 126]  
2      9319      1.46210        -2.0601        -0.3224        -0.3840        [1.13376, -1.0998, -0.1724]   [-0.8778, 0.04221, 0.58281]   [117, 135, 98, 151, 54, 90]   
3      22197     -1.1006        1.14472        0.9015         0.50249        [0.90085, -0.683, -0.1228]    [-0.9357, -0.2678, 0.53035]   [89, 119, 113, 183, 88, 149]  
4      21083     -0.6916        -0.39675       -0.6871        -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.74204]   [112, 144, 119, 162, 88, 138] 
5      4626      -0.1918        -0.88762       -0.747         1.692454       [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [126, 147, 142, 161, 64, 98]  
6      5740      0.30017        -0.35224       -1.1425        -0.3493        [-0.2088, 0.58662, 0.8389]    [0.93110, 0.28558, 0.88514]   [124, 150, 129, 147, 68, 103] 
7      34166     -0.7543        1.252868       0.51292        -0.29809       [0.48851, -0.0755, 1.13162]   [1.51981, 2.18557, -1.396]    [89, 154, 88, 136, 69, 153]   
8      15225     -1.4441        -0.50446       0.16003        0.8761689      [0.31563, -2.022, -0.3062]    [0.82797, 0.23009, 0.76201]   [106, 149, 126, 148, 26, 70]  
9      1808      -0.2223        -0.20075       0.18656        0.41005        [0.19829, 0.11900, -0.6706]   [0.37756, 0.12182, 1.12948]   [137, 152, 113, 128, 49, 75]  
10     3023      1.19891        0.185156       -0.3752        -0.638         [0.42349, 0.07734, -0.3438]   [0.04359, -0.6200, 0.6980]    [139, 159, 84, 112, 64, 87]   
11     2899      -0.4471        1.224507       0.40349        0.59357        [-1.0949, 0.169, 0.74055]     [-0.9537, -0.2662, 0.03261]   [136, 154, 113, 128, 36, 64]  
12     10408     -1.373         0.315159       0.84616        -0.8595        [0.3505, -1.3122, -0.0386]    [-1.6157, 1.12141, 0.40890]   [136, 161, 81, 115, 40, 76]   
13     6840      -0.0246        -0.77516       1.27375        1.967101       [-1.8579, 1.23616, 1.62765]   [0.33801, -1.1992, 0.86334]   [133, 158, 62, 83, 55, 84]    
14     2228      -0.1809        -0.60392       -1.2300        0.55053        [0.79280, -0.6235, 0.52057]   [-1.1443, 0.80186, 0.04656]   [129, 149, 112, 127, 26, 43]  
15     7669      -0.1865        -0.10174       0.86888        0.75041        [0.52946, 0.13770, 0.07782]   [0.61838, 0.23249, 0.68255]   [131, 159, 80, 115, 31, 57]   
16     5025      -0.3101        -2.43483       1.03882        2.186979       [0.44136, -0.1001, -0.1364]   [-0.1190, 0.01740, -1.1220]   [131, 155, 61, 83, 40, 67]    
17     26633     -0.5170        -0.99702       0.24879        -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.19069, -1.8963]   [89, 155, 75, 123, 81, 152]   
18     10793     -0.6469        0.901486       2.52832        -0.24863       [0.04366, -0.2263, 1.33145]   [-0.2873, 0.68006, -0.3198]   [99, 135, 67, 89, 107, 144]   
19     6142      -1.2725        0.313547       0.50318        1.293225       [-0.1104, -0.6173, 0.56276]   [0.24073, 0.28066, -0.0731]   [125, 155, 85, 104, 89, 126]  
20     7448      1.16033        0.369492       1.90465        1.1110566      [0.65904, -1.6274, 0.60231]   [0.42028, 0.81095, 1.04444]   [122, 155, 73, 86, 78, 128]   
21     6592      -0.4008        0.824005       -0.5623        1.95487        [-1.3319, -1.7606, -1.6507]   [-0.890, -1.1191, 1.95607]    [125, 154, 63, 78, 81, 126]   
22     34265     -0.3264        -1.34267       1.1143         -0.5865        [-1.2368, 0.87583, 0.62336]   [-0.434, 1.40754, 0.12910]    [94, 149, 37, 70, 77, 143]    
23     13963     1.61694        0.502740       1.55880        0.10940        [-1.2197, 2.44936, -0.5457]   [-0.1988, -0.7003, -0.2033]   [117, 152, 37, 65, 49, 88]    
24     4990      0.24266        0.201830       0.66102        1.79215        [-0.120, -1.2331, -1.1823]    [-0.665, -1.674, 0.82502]     [90, 114, 41, 67, 69, 89]     
25     4500      -0.4982        -0.31098       -0.0018        -1.3966        [-0.8613, 0.67471, 0.61853]   [-0.4431, 1.81053, -1.3057]   [89, 101, 152, 180, 37, 67]   
26     5991      -0.3449        -0.23083       -2.7930        1.9375288      [0.36633, -1.0445, 2.05117]   [0.58566, 0.42952, -0.6069]   [90, 102, 110, 134, 110, 147] 
27     4406      0.10622        -1.52568       0.79502        -0.3744        [0.13404, 1.20205, 0.28474]   [0.26246, 0.27649, -0.7332]   [89, 103, 133, 157, 42, 71]   
28     11849     0.83600        1.543359       0.75880        0.88490        [-0.8772, -0.8677, -1.4408]   [1.23225, -0.2541, 1.3998]    [89, 104, 131, 182, 56, 125]  
29     8705      -0.7819        -0.43750       0.09542        0.92145        [0.06075, 0.21112, 0.01652]   [0.17718, -1.11, 0.08092]     [89, 102, 108, 171, 62, 117]  
30     7438      -0.1865        -0.0568        0.49233        -0.6806        [-0.084, -0.2973, 0.41730]    [0.78477, -0.9554, 0.58591]   [89, 108, 71, 109, 65, 117]   
31     20493     2.06578        -1.47115       -0.8301        -0.8805        [-0.2790, 1.62284, 0.01335]   [-0.6946, 0.62180, -0.599]    [88, 114, 44, 90, 72, 142]    
32     4444      1.1234         0.305267       1.38877        -0.66134       [3.0308, 0.82458, 0.65458]    [-0.051, -0.7255, -0.8677]    [88, 113, 40, 60, 85, 114]    
33     11330     -0.1359        -0.79726       0.28267        -0.82609       [0.62108, 0.95612, -0.7058]   [1.19268, -0.237, 1.15528]    [98, 141, 130, 160, 43, 75]   
34     4596      0.43816        1.122328       -0.9970        -0.1067        [1.4514, -0.6180, -2.0372]    [-1.9425, -2.5064, -2.11]     [100, 125, 102, 128, 30, 51]  
35     2900      -0.4116        1.278528       -0.442         0.323527       [-0.1099, 0.00854, -0.1681]   [-0.1741, 0.46116, -1.1759]   [100, 125, 85, 103, 41, 67]   
36     11111     1.01012        0.920017       -0.1950        0.80539        [-0.7013, -0.5372, 0.15626]   [-0.1902, -0.4487, -0.6724]   [90, 121, 41, 87, 53, 80]     
