   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345     -0.611756      -0.52817      -1.07296       0.86540       -2.3015     1.7448117       -0.7612     0.3190390       -0.2493
       2    1.46210793     -2.060140       -0.3224       -0.3840       1.13376      -1.09989     -0.172428     -0.877858      0.042213      0.582815
       3     -1.100619     1.1447237      0.901590      0.502494        0.9008       -0.6837    -0.1228902      -0.93576     -0.267888      0.530355
       4    -0.6916607     -0.396753     -0.687172      -0.84520       -0.6712       -0.0126     -1.117310      0.234415     1.6598021      0.742044
       5     -0.191835     -0.887628      -0.74715      1.692454       0.05080      -0.63699    0.19091548       2.10025     0.1201589      0.617203
       6    0.30017031     -0.352249      -1.14251      -0.34934        -0.208      0.586623     0.8389834     0.9311020     0.2855873      0.885141
       7     -0.754397       1.25286      0.512929       -0.2980       0.48851       -0.0755    1.13162938      1.519816     2.1855754      -1.39649
       8    -1.4441138     -0.504465       0.16003      0.876168       0.31563       -2.0222     -0.306204      0.827974     0.2300947      0.762011
       9    -0.2223281     -0.200758      0.186561      0.410051       0.19829      0.119008      -0.67066    0.37756378     0.1218212     1.1294839
      10     1.1989178     0.1851564      -0.37528       -0.6387       0.42349       0.07734    -0.3438536      0.043596     -0.620000      0.698032
      11    -0.4471285     1.2245077      0.403491      0.593578       -1.0949      0.169382     0.7405564     -0.953700      -0.26621     0.0326145
      12      -1.37311     0.3151593      0.846160       -0.8595       0.35054       -1.3122    -0.0386955      -1.61577     1.1214177       0.40890
      13       -0.0246     -0.775161     1.2737559       1.96710       -1.8579       1.23616     1.6276507      0.338011     -1.199268      0.863345
      14     -0.180920     -0.603920      -1.23005      0.550537       0.79280       -0.6235    0.52057633      -1.14434     0.8018610      0.046567
      15      -0.18656      -0.10174      0.868886       0.75041       0.52946       0.13770    0.07782112      0.618380     0.2324945      0.682551
      16      -0.31011     -2.434837     1.0388246       2.18697       0.44136       -0.1001    -0.1364447      -0.11905    0.01740940      -1.12201
      17      -0.51709     -0.997026      0.248799       -0.2966        0.4952       -0.1747    0.98633518       0.21353     2.1906997      -1.89636
      18     -0.646916     0.9014868      2.528325       -0.2486       0.04366       -0.2263    1.33145711      -0.28730     0.6800698      -0.31980
      19    -1.2725587     0.3135477      0.503184      1.293225        -0.110      -0.61736     0.5627610     0.2407370     0.2806650      -0.07311
      20   1.160338569     0.3694927     1.9046587       1.11105       0.65904      -1.62743     0.6023192     0.4202822     0.8109516      1.044442
      21    -0.4008781     0.8240056     -0.562305       1.95487       -1.3319        -1.760    -1.6507212     -0.890555      -1.11911        1.9560
      22     -0.326499     -1.342675      1.114382      -0.58652       -1.2368       0.87583    0.62336217      -0.43495     1.4075400      0.129101
      23    1.61694959     0.5027408      1.558805        0.1094       -1.2197       2.44936      -0.54577      -0.19883     -0.700398      -0.20339
      24    0.24266944     0.2018301     0.6610202      1.792158       -0.1204      -1.23312    -1.1823181      -0.66575     -1.674195     0.8250298
      25      -0.49821     -0.310984     -0.001891      -1.39662       -0.8613       0.67471    0.61853913      -0.44317    1.81053491      -1.30572
      26    -0.3449872     -0.230839      -2.79308       1.93752         0.366       -1.0445     2.0511734      0.585662     0.4295261      -0.60699
      27     0.1062227      -1.52568       0.79502      -0.37443       0.13404       1.20205     0.2847481      0.262467     0.2764993      -0.73327
      28     0.8360047      1.543359      0.758805       0.88490       -0.8772       -0.8677     -1.440876      1.232253     -0.254179      1.399843
      29    -0.7819116     -0.437508       0.09542      0.921450       0.06075      0.211124     0.0165275     0.1771877     -1.116470      0.080927
      30    -0.1865789     -0.056824     0.4923365        -0.680       -0.0845      -0.29736     0.4173020     0.7847706     -0.955425      0.585910
      31    2.06578332     -1.471156      -0.83017       -0.8805       -0.2790      1.622849    0.01335267     -0.694693     0.6218035      -0.59980
      32     1.1234121     0.3052670      1.388779        -0.661       3.03085       0.82458    0.65458015      -0.05118    -0.7255971      -0.86776
      33     -0.135977     -0.797269      0.282675      -0.82609       0.62108       0.95612    -0.7058405      1.192686     -0.237941      1.155287
      34    0.43816634     1.1223283      -0.99701      -0.10679       1.45142      -0.61803     -2.037201      -1.94258     -2.506440      -2.11416
      35     -0.411639     1.2785280     -0.442229      0.323527       -0.1099       0.00854    -0.1681988     -0.174180    0.46116409       -1.1759
      36    1.01012717     0.9200179      -0.19505        0.8053       -0.7013       -0.5372     0.1562638     -0.190221     -0.448738        -0.672
      37    -0.5574947     0.9391687       -1.9433      0.352494       -0.2364       0.72781     0.5150736      -2.78253     0.5846466      0.324274
      38     0.0218628      -0.46867      0.853281       -0.4130        1.8347       0.56438     2.1378280      -0.78553     -1.755925      0.714789
      39     0.8527040     0.0353600       -1.5387      -0.44789       0.61798       -0.1841    -0.1159851       -0.1754    -0.9339146      -0.53302
      40     -1.426555     1.7679599     -0.475372      0.477610       -1.0218       0.79452    -1.8731609     0.9206151     -0.035367     2.1106050
      41    -1.3065340     0.0763804     0.3672318      1.232899       -0.4228      0.086464      -2.14246     -0.830168     0.4516159      1.104174
      42    -0.2817362     2.0563555      1.760249      -0.06065        -2.413      -1.77756     -0.777858     1.1158411      0.310272     -2.094247
      43    -0.2287658      1.613361      -0.37480       -0.7499       2.05462      0.053409     -0.479157   0.350167158     0.0171647     -0.429142
      44    1.20845632     1.1157018     0.8408615       -0.1028       1.14690      -0.04970     0.4666432    1.03368686     0.8088443     1.7897546
      45     0.4512840     -1.684059     -1.160170       1.35010       -0.3312      0.386539     -0.851455    1.00088142     -0.384832     1.4581082
      46     -0.532234      1.118133      0.674396         -0.72       1.09899      -0.90163     -0.822467      0.721711      -0.62534     -0.593843
      47   -0.34390070     -1.000169     1.0449944       0.60851       -0.0693      -0.10839    0.45015551     1.7653351     0.8709698     -0.508457
      48     0.7774192     -0.118771      -0.19899       1.86647       -0.4189       -0.4791    -1.9521052      -1.40232    0.45112293      -0.69492
      49     0.5154138      -1.11487      -0.76730      0.674570       1.46089       0.59247    1.19783084      1.704594     1.0400891      -0.91844
      50    -0.1053447     0.6301956      -0.41484       0.45194       -1.5791      -0.82862     0.5288797     -2.237086     -1.107712      -0.01771
      51     -1.719394      0.057120      -0.79954      -0.29159        -0.258        0.1892    -0.5637887       0.08968     -0.601156      0.556073
      52     1.6938091     0.1968697      0.169869       -1.1640       0.69336       -0.7580    -0.8088471      0.557439    0.18103874       1.10717
      53     1.4428769     -0.539681     0.1283769       1.76041       0.96653       0.71304    1.30620606      -0.60460      0.636583      1.409253
      54     1.6209122     -0.806184     -0.251674       0.38271       -0.2889       -0.3918    0.68400132     -0.353409     -1.787912      0.361847
      55     -0.424492     -0.731530      -1.56573          2625       1.01382       -2.2271     -1.699333      -0.27584     1.2289555      1.309705
      56     -1.154982      -0.17763      -1.51045       1.01120       -1.4765       -0.1431     1.0329837      -0.22241     1.4701603       -0.8700
      57    0.36919046     0.8532821     -0.139711       1.38631       0.54812      -1.63744     3.9586027    0.64864364      0.107343     -1.398812
      58     0.0817678     -0.459942    0.64435366     0.3716702        1.8530       0.14225     0.5135054      0.372456     -0.148489      -0.18340
      59   1.101000202     0.7800271      -0.62944      -1.11343       -0.0674      1.161439    -0.0275293      1.746435     -0.775070      0.141640
      60     -2.516303     -0.595667     -0.309121      0.510937       1.71066       0.03494    1.45391758      0.661681     0.9863521      -0.46615
      61     1.3849913     -1.072964     0.4951586       -0.9520       -0.5181       -1.4614   -0.51634790      0.351116    -0.0687704      -1.34776
      62     1.4707398     0.3372209      1.008065      0.785226       -0.6648       -1.9450    -0.9154243      1.225155    -1.0535460      0.816043
      63      -0.61240     0.3931092      -1.82391       1.16707       -0.0396       0.88582     0.1898616      0.798063    -0.1019320      0.743356
      64     -1.509572     -1.080710      0.725474       -0.0391       -0.2287       -0.1796     0.5017251      -0.59334     0.5103075      -0.91579
      65    -0.4072520     0.9849516      1.071252       -1.0971       0.83863       -1.0391     0.7330232      -1.89881     -1.117110      -0.50897
      66     -0.166485     1.4236144     0.9039991      1.575467       1.20660       -0.2828    -0.2663268       1.06897     0.0403714      -0.15699
      67    -1.3352027     -0.106460      -2.79099      -0.45611       -0.9798      0.692574     -0.478672     -0.329051      1.347105      -1.04906
      68    0.31665889     -1.895266      0.089729      0.410265       0.85987      -0.89868     0.3196569     0.3181541     -0.019231      0.150016
