   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345      -0.61175      -0.52817      -1.07296       0.86540       -2.3015      1.744811         -0.76     0.3190390       -0.2493
       2     1.4621079      -2.06014      -0.32241        -0.384       1.13376       -1.0998     -0.172428      -0.87785      0.042213      0.582815
       3      -1.10061      1.144723      0.901590        0.5024       0.90085       -0.6837     -0.122890       -0.9357     -0.267888        0.5303
       4       -0.6916      -0.39675     -0.687172       -0.8452       -0.6712       -0.0126      -1.11731       0.23441    1.65980217       0.74204
       5      -0.19183      -0.88762     -0.747158      1.692454       0.05080       -0.6369     0.1909154      2.100255      0.120158       0.61720
       6      0.300170      -0.35224     -1.142518      -0.34934        -0.208       0.58662     0.8389834       0.93110     0.2855873         0.885
       7     -0.754397      1.252868     0.5129298       -0.2980       0.48851       -0.0755     1.1316293      1.519816     2.1855754       -1.3964
       8      -1.44411      -0.50446      0.160037      0.876168       0.31563       -2.0222     -0.306204       0.82797      0.230094       0.76201
       9     -0.222328       -0.2007      0.186561       0.41005       0.19829      0.119008     -0.670662     0.3775637     0.1218212     1.1294839
      10      1.198917      0.185156     -0.375284      -0.63873       0.42349       0.07734     -0.343853      0.043596     -0.620000      0.698032
      11     -0.447128      1.224507      0.403491      0.593578       -1.0949      0.169382     0.7405564      -0.95370     -0.266218      0.032614
      12     -1.373117      0.315159      0.846160       -0.8595       0.35054      -1.31228     -0.038695      -1.61577     1.1214177      0.408900
      13     -0.024616      -0.77516      1.273755      1.967101       -1.8579       1.23616     1.6276507      0.338011     -1.199268      0.863345
      14      -0.18092      -0.60392      -1.23005      0.550537       0.79280       -0.6235   0.520576337       -1.1443     0.8018610       0.04656
      15     -0.186569      -0.10174      0.868886       0.75041       0.52946       0.13770      0.077821      0.618380      0.232494       0.68255
      16     -0.310116      -2.43483      1.038824       2.18697       0.44136      -0.10015      -0.13644     -0.119054      0.017409      -1.12201
      17     -0.517094      -0.99702      0.248799       -0.2966       0.49521       -0.1747     0.9863351      0.213533     2.1906997      -1.89636
      18      -0.64691      0.901486       2.52832       -0.2486       0.04366       -0.2263        1.3314      -0.28730     0.6800698       -0.3198
