Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      52323     11356          1.624345       -0.6117        -0.528         [-1.0729, 0.86540, -2.3015]   [1.7448, -0.7612, 0.31903]    [89, 143, 157, 199, 45, 127]  
2      9256      -0.2493        1.462107       -2.060         -0.3224        [-0.3840, 1.13376, -1.0998]   [-0.1724, -0.877, 0.04221]    [118, 136, 96, 150, 54, 91]   
3      22135     0.58281        -1.10061       1.14472        0.90159        [0.50249, 0.90085, -0.6837]   [-0.1228, -0.9357, -0.2678]   [89, 119, 112, 177, 88, 152]  
4      21626     0.53035        -0.69166       -0.396         -0.6871        [-0.8452, -0.6712, -0.0126]   [-1.1173, 0.23441, 1.65980]   [112, 146, 119, 161, 89, 140] 
5      4776      0.74204        -0.19183       -0.8876        -0.74715       [1.69245, 0.05080, -0.6369]   [0.1909, 2.10025, 0.12015]    [122, 149, 142, 160, 66, 99]  
6      6132      0.61720        0.300170       -0.3522        -1.14251       [-0.3493, -0.2088, 0.58662]   [0.83898, 0.93110, 0.28558]   [125, 151, 127, 146, 69, 104] 
7      32942     0.8851         -0.75439       1.25286        0.512929       [-0.2980, 0.48851, -0.0755]   [1.13162, 1.51981, 2.18557]   [88, 152, 87, 135, 71, 155]   
8      16321     -1.3964        -1.4441        -0.5044        0.16003        [0.8761, 0.31563, -2.0222]    [-0.3062, 0.82797, 0.23009]   [105, 151, 127, 151, 26, 71]  
9      1905      0.76201        -0.22232       -0.2007        0.18656        [0.41005, 0.19829, 0.11900]   [-0.6706, 0.37756, 0.12182]   [137, 152, 113, 128, 50, 77]  
10     2564      1.12948        1.198917       0.18515        -0.3752        [-0.6387, 0.42349, 0.07734]   [-0.3438, 0.04359, -0.6200]   [139, 157, 84, 112, 65, 88]   
11     3233      0.69803        -0.44712       1.2245         0.40349        [0.59357, -1.0949, 0.16938]   [0.74055, -0.9537, -0.2662]   [136, 155, 114, 129, 37, 65]  
12     9851      0.03261        -1.37311       0.31515        0.84616        [-0.8595, 0.35054, -1.3122]   [-0.0386, -1.6157, 1.12141]   [135, 160, 82, 117, 42, 76]   
