   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     1.6243453      -0.61175       -0.5281      -1.07296       0.86540       -2.3015     1.7448117       -0.7612     0.3190390      -0.24937
       2     1.4621079     -2.060140     -0.322417      -0.38405       1.13376         -1073     -1.099891     -0.172428     -0.877858      0.042213
       3     0.5828152     -1.100619     1.1447237      0.901590       0.50249       0.90085     -0.683727       -0.1228     -0.935769      -0.26788
       4     0.5303554     -0.691660      -0.39675       -0.6871       -0.8452       -0.6712    -0.0126645      -1.11731     0.2344156      1.659802
       5     0.7420441     -0.191835       -0.8876      -0.74715       1.69245       0.05080    -0.6369956      0.190915    2.10025513      0.120158
       6     0.6172031     0.3001703      -0.35224      -1.14251       -0.3493       -0.2088    0.58662319      0.838983    0.93110208      0.285587
       7     0.8851411      -0.75439      1.252868       0.51292       -0.2980       0.48851      -0.07557      1.131629     1.5198168      2.185575
       8     -1.396496      -1.44411      -0.50446      0.160037       0.87616       0.31563     -2.022201      -0.30620     0.8279746       0.23009
       9     0.7620111     -0.222328      -0.20075       0.18656       0.41005       0.19829    0.11900864     -0.670662    0.37756378       0.12182
      10    1.12948390     1.1989178       0.18515       -0.3752       -0.6387      0.423494     0.0773400     -0.343853     0.0435968     -0.620000
      11      0.698032     -0.447128      1.224507      0.403491       0.59357        -1.094    0.16938243      0.740556    -0.9537006      -0.26621
      12     0.0326145      -1.37311    0.31515939      0.846160       -0.8595       0.35054       -1.3122      -0.03869     -1.615772        1.1214
      13    0.40890053     -0.024616      -0.77516      1.273755       1.96710      -1.85798     1.2361640      1.627650     0.3380116      -1.19926
      14      0.863345     -0.180920      -0.60392      -1.23005       0.55053       0.79280    -0.6235307      0.520576    -1.1443413      0.801861
      15       0.04656     -0.186569      -0.10174      0.868886       0.75041          1048     0.5294653      0.137701    0.07782112      0.618380
      16      0.232494      0.682551      -0.31011      -2.43483       1.03882       2.18697      0.441364      -0.10015    -0.1364447      -0.11905
      17     0.0174094      -1.12201       -0.5170       -0.9970       0.24879       -0.2966     0.4952113      -0.17470     0.9863351      0.213533
      18      2.190699      -1.89636       -0.6469        0.9014       2.52832       -0.2486    0.04366899      -0.22631     1.3314571      -0.28730
      19    0.68006983     -0.319801      -1.27255       0.31354       0.50318      1.293225     -0.110447     -0.617362     0.5627610      0.240737
      20    0.28066507      -0.07311      1.160338        0.3694       1.90465      1.111056     0.6590497      -1.62743     0.6023192      0.420282
      21    0.81095167     1.0444420       -0.4008       0.82400       -0.5623      1.954878     -1.331951     -1.760688     -1.650721      -0.89055
      22    -1.1191153     1.9560789      -0.32649       -1.3426       1.11438       -0.5865      -1.23685      0.875838     0.6233621      -0.43495
      23     1.4075400     0.1291015       1.61694      0.502740       1.55880       0.10940     -1.219744       2.44936     -0.545774      -0.19883
      24    -0.7003985     -0.203394      0.242669      0.201830       0.66102      1.792158     -0.120464     -1.233120     -1.182318       -0.6657
      25    -1.6741958     0.8250298      -0.49821      -0.31098       -0.0018      -1.39662     -0.861316      0.674711     0.6185391      -0.44317
      26     1.8105349      -1.30572      -0.34498       -0.2308       -2.7930       1.93752     0.3663320      -1.04458     2.0511734      0.585662
      27     0.4295261      -0.60699       0.10622      -1.52568        0.7950      -0.37443     0.1340481      1.202054     0.2847481      0.262467
      28    0.27649930      -0.73327       0.83600       1.54335       0.75880      0.884908     -0.877281      -0.86778     -1.440876      1.232253
      29      -0.25417     1.3998439      -0.78191       -0.4375       0.09542      0.921450     0.0607501     0.2111247     0.0165275      0.177187
      30     -1.116470     0.0809271     -0.186578       -0.0568       0.49233      -0.68067     -0.084508    -0.2973618     0.4173020      0.784770
      31    -0.9554252     0.5859104      2.065783       -1.4711       -0.8301      -0.88057     -0.279097     1.6228490     0.0133526      -0.69469
      32     0.6218035     -0.599804      1.123412       0.30526       1.38877       -0.6613    3.03085711     0.8245846    0.65458015      -0.05118
      33      -0.72559      -0.86776      -0.13597       -0.7972       0.28267       -0.8260     0.6210827      0.956121     -0.705840      1.192686
      34     -0.237941      1.155287      0.438166       1.12232       -0.9970       -0.1067    1.45142926      -0.61803    -2.0372012      -1.94258
      35      -2.50644     -2.114163      -0.41163      1.278528       -0.4422       0.32352    -0.1099914      0.008548    -0.1681988      -0.17418
      36    0.46116409     -1.175982       1.01012       0.92001         -0.19      0.805393     -0.701344      -0.53722     0.1562638      -0.19022
      37     -0.448738     -0.672448      -0.55749      0.939168       -1.9433        0.3524    -0.2364369      0.727813    0.51507361      -2.78253
      38      0.584646     0.3242742      0.021862      -0.46867       0.85328       -0.4130    1.83471762      0.564382    2.13782806      -0.78553
      39    -1.7559256     0.7147895     0.8527040       0.03536       -1.5387       -0.4478     0.6179855      -0.18417      -0.11598      -0.17545
      40     -0.933914     -0.533020      -1.42655         1.767       -0.4753       0.47761    -1.0218859      0.794528     -1.873160      0.920615
      41   -0.03536792       2.11060      -1.30653      0.076380       0.36723      1.232899     -0.422856      0.086464     -2.142466      -0.83016
      42    0.45161595     1.1041743      -0.28173       2.05635       1.76024      -0.06065     -2.413503    -1.7775663     -0.777858      1.115841
      43    0.31027228     -2.094247      -0.22876      1.613361       -0.3748       -0.7499     2.0546241     0.0534095      -0.47915      0.350167
      44    0.01716472     -0.429142     1.2084563        1.1157       0.84086       -0.1028     1.1469003     -0.049702     0.4666432      1.033686
      45    0.80884436     1.7897546       0.45128       -1.6840       -1.1601      1.350106      -0.33128   0.386539145     -0.851455     1.0008814
      46    -0.3848322       1.45810      -0.53223       1.11813       0.67439      -0.72239      1.098996     -0.901634     -0.822467      0.721711
      47    -0.6253420     -0.593843     -0.343900       -1.0001       1.04499      0.608514     -0.069328     -0.108392     0.4501555     1.7653351
      48      0.870969     -0.508457        0.7774       -0.1187       -0.1989       1.86647     -0.418937      -0.47918    -1.9521052      -1.40232
      49      0.451122      -0.69492      0.515413        -1.114       -0.7673       0.67457    1.46089238       0.59247     1.1978308      1.704594
      50     1.0400891     -0.918440      -0.10534      0.630195       -0.4148      0.451946     -1.579156     -0.828627     0.5288797      -2.23708
      51     -1.107712     -0.017718      -1.71939       0.05712       -0.7995       -0.2915    -0.2589828      0.189293     -0.563788      0.089686
      52     -0.601156     0.5560735      1.693809      0.196869       0.16986       -1.1640    0.69336622        -0.758    -0.8088471      0.557439
      53     0.1810387     1.1071754      1.442876      -0.53968       0.12837         1.760    0.96653925      0.713049    1.30620606      -0.60460
      54     0.6365834     1.4092533     1.6209122      -0.80618       -0.2516        0.3827    -0.2889973     -0.391816     0.6840013      -0.35340
      55   -1.78791289     0.3618473    -0.4244927       -0.7315       -1.5657      1.013822     -2.227112      -1.69933     -0.275846      1.228955
      56     1.3097059      -1.15498      -0.17763      -1.51045       1.01120       -1.4765    -0.1431957      1.032983     -0.222414      1.470160
      57     -0.870008      0.369190      0.853282       -0.1397        1.3863       0.54812     -1.637449        3.9586    0.64864364      0.107343
      58     -1.398812     0.0817678      -0.45994      0.644353       0.37167       1.85300    0.14225137      0.513505     0.3724568      -0.14848
      59        -0.183     1.1010002       0.78002       -0.6294       -1.1134       -0.0674     1.1614399      -0.02752     1.7464350       -0.7750
      60     0.1416405     -2.516303       -0.5956      -0.30912       0.51093       1.71066    0.03494358      1.453917     0.6616810      0.986352
      61    -0.4661548     1.3849913       -1.0729      0.495158       -0.9520      -0.51814     -1.461403      -0.51634      0.351116      -0.06877
      62      -1.34776     1.4707398      0.337220       1.00806       0.78522       -0.6648     -1.945046      -0.91542    1.22515584       -1.0535
      63      0.816043      -0.61240     0.3931092      -1.82391       1.16707       -0.0396   0.885825798      0.189861     0.7980637      -0.10193
      64    0.74335654     -1.509572       -1.0807      0.725474       -0.0391       -0.2287     -0.179612       0.50172     -0.593343      0.510307
      65    -0.9157918      -0.40725      0.984951       1.07125       -1.0971      0.838634     -1.039182      0.733023     -1.898812        -1.117
      66    -0.5089722     -0.166485      1.423614      0.903999        1.5754      1.206607     -0.282863      -0.26632     1.0689716      0.040371
      67     -0.156993     -1.335202      -0.10646      -2.79099       -0.4561      -0.97989      0.692574    -0.4786723     -0.329051   1.347105464
      68     -1.049067     0.3166588   -1.89526694       0.08972       0.41026      0.859870     -0.898683    0.31965694     0.3181541      -0.01923
      69    0.15001627     0.4635343      0.397880      -0.99601       -1.1958      2.505980     1.9197922     -1.391693     0.4502177      0.627437
      70    0.75133723     0.1403954      -0.92687       -0.1824        -0.491      0.134373     -0.268371      -0.13167     1.0185524      1.230558
      71    -1.1811031     -0.459930      -0.79079      1.223722       -0.0593      1.448989     -0.477580      0.025999     -1.348696       1.30253
      72    -0.3626120     -1.485156      -0.59246      -2.30490       -0.0318      0.112487     0.2880781     1.4981081     -0.300976     0.8074559
      73     0.3122386     -0.193321     -2.076802       0.94750       -0.5039       0.01795    -1.2704607      0.282995     0.1080308      0.029417
      74     -0.134793      1.049218      0.966220       0.72591       3.32107       -0.6002     -0.379517      -1.01480     0.4359861      -0.68748
      75    -2.6983617      -1.21333       0.07225      1.009787       -1.5569       -0.6124     -0.139351      -0.72853     0.5311637      0.004000
      76     0.3212659     -0.725214       1.53653       -0.0003       1.29354       -0.4389     0.5900394      -0.67938     -0.950909      -0.70435
      77    -0.0458666      -0.21873     1.5392070       -1.1487       -1.0903      1.700188     0.6087836      -1.88141     0.4972690      0.237332
      78     -2.144444      -0.36956      -0.01745      0.731402       0.95449       0.09574     1.0334508     -0.146273     -0.857496      -0.93418
