   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1      1.624345      -0.61175      -0.52817      -1.07296       0.86540       -2.3015    1.74481176      -0.76120    0.31903909      -0.24937
       2     1.4621079      -2.06014     -0.322417      -0.38405       1.13376      -1.09989     -0.172428     -0.877858     0.0422137      0.582815
       3     -1.100619     1.1447237      0.901590      0.502494       0.90085      -0.68372     -0.122890      -0.93576       -0.2678      0.530355
       4     -0.691660     -0.396753      -0.68717      -0.84520       -0.6712       -0.0126    -1.1173103      0.234415     1.6598021      0.742044
       5     -0.191835     -0.887628      -0.74715      1.692454        0.0508       -0.6369     0.1909154      2.100255    0.12015895      0.617203
       6    0.30017031     -0.352249     -1.142518      -0.34934       -0.2088      0.586623     0.8389834     0.9311020      0.285587      0.885141
       7     -0.754397     1.2528681      0.512929       -0.2980       0.48851      -0.07557     1.1316293     1.5198168     2.1855754      -1.39649
       8     -1.444113      -0.50446      0.160037      0.876168       0.31563      -2.02220     -0.306204      0.827974       0.23009      0.762011
       9     -0.222328     -0.200758    0.18656139       0.41005        0.1982      0.119008     -0.670662     0.3775637     0.1218212   1.129483907
      10     1.1989178     0.1851564      -0.37528       -0.6387       0.42349      0.077340     -0.343853     0.0435968     -0.620000      0.698032
      11     -0.447128      1.224507     0.4034916      0.593578       -1.0949      0.169382     0.7405564     -0.953700     -0.266218       0.03261
      12    -1.3731173      0.315159      0.846160       -0.8595       0.35054       -1.3122     -0.038695      -1.61577     1.1214177      0.408900
      13   -0.02461695      -0.77516     1.2737559      1.967101       -1.8579      1.236164    1.62765075     0.3380116     -1.199268      0.863345
      14      -0.18092      -0.60392      -1.23005      0.550537       0.79280      -0.62353     0.5205763      -1.14434      0.801861      0.046567
      15    -0.1865697      -0.10174      0.868886      0.750411       0.52946      0.137701     0.0778211      0.618380     0.2324945      0.682551
      16     -0.310116     -2.434837      1.038824      2.186979        0.4413       -0.1001     -0.136444      -0.11905     0.0174094      -1.12201
      17    -0.5170944     -0.997026      0.248799      -0.29664       0.49521      -0.17470      0.986335      0.213533     2.1906997       -1.8963
      18     -0.646916      0.901486     2.5283257      -0.24863       0.04366      -0.22631     1.3314571    -0.2873078     0.6800698     -0.319801
      19    -1.2725587     0.3135477      0.503184      1.293225       -0.1104       -0.6173     0.5627610      0.240737     0.2806650      -0.07311
