Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      49395     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.249]    [121, 173, 150, 206, 53, 129] 
2      8006      1.46210        -2.06014       -0.3224        -0.3840        [1.13376, -1.0998, -0.1724]   [-0.87, 0.04221, 0.58281]     [145, 163, 102, 159, 60, 89]  
3      21122     -1.1006        1.14472        0.90159        0.50249        [0.90085, -0.6837, -0.1228]   [-0.935, -0.2678, 0.53035]    [119, 147, 96, 182, 96, 142]  
4      21260     -0.691         -0.39675       -0.68          -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.74204]   [141, 171, 107, 162, 95, 137] 
5      4289      -0.1918        -0.88762       -0.7471        1.69245        [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [151, 175, 144, 168, 72, 101] 
6      4870      0.3001         -0.35224       -1.1425        -0.34934       [-0.2088, 0.58662, 0.83898]   [0.9311, 0.28558, 0.88514]    [151, 177, 128, 150, 75, 105] 
7      32404     -0.7543        1.252868       0.51292        -0.29809       [0.48851, -0.0755, 1.13162]   [1.51981, 2.18557, -1.3964]   [118, 181, 75, 140, 76, 143]  
8      15221     -1.444         -0.50446       0.16003        0.87616        [0.31563, -2.0222, -0.3062]   [0.827, 0.23009, 0.76201]     [140, 178, 137, 168, 34, 76]  
9      1627      -0.222         -0.20075       0.18656        0.4100         [0.19829, 0.11900, -0.670]    [0.37756, 0.12182, 1.12948]   [165, 179, 121, 140, 57, 79]  
10     2755      1.19891        0.185156       -0.3752        -0.6387        [0.42349, 0.07734, -0.3438]   [0.04359, -0.6200, 0.69803]   [166, 186, 88, 122, 67, 85]   
11     2671      -0.4471        1.224507       0.40349        0.59357        [-1.094, 0.16938, 0.74055]    [-0.953, -0.2662, 0.0326]     [166, 183, 124, 145, 45, 69]  
12     9189      -1.3731        0.315159       0.84616        -0.8595        [0.35054, -1.3122, -0.0386]   [-1.6157, 1.1214, 0.40890]    [164, 188, 91, 132, 48, 74]   
13     6076      -0.0246        -0.77516       1.27375        1.967101       [-1.8579, 1.23616, 1.62765]   [0.33801, -1.1992, 0.8633]    [161, 186, 69, 96, 57, 80]    
14     2137      -0.1809        -0.60392       -1.2300        0.55053        [0.79280, -0.6235, 0.52057]   [-1.1443, 0.80186, 0.04656]   [160, 178, 131, 150, 34, 51]  
15     7045      -0.1865        -0.10174       0.86888        0.75041        [0.52946, 0.13770, 0.07782]   [0.61838, 0.23249, 0.68255]   [161, 186, 96, 138, 37, 58]   
16     4817      -0.3101        -2.434         1.038          2.18697        [0.4413, -0.1001, -0.1364]    [-0.1190, 0.01740, -1.1220]   [158, 183, 75, 102, 43, 65]   
17     26090     -0.5170        -0.99702       0.24879        -0.29664       [0.49521, -0.1747, 0.98633]   [0.21353, 2.1906, -1.8963]    [118, 182, 60, 123, 84, 141]  
18     10282     -0.6469        0.901486       2.52832        -0.24863       [0.04366, -0.2263, 1.33145]   [-0.2873, 0.68006, -0.3198]   [125, 162, 55, 82, 99, 134]   
19     6149      -1.2725        0.313547       0.50318        1.29322        [-0.1104, -0.6173, 0.56276]   [0.24073, 0.28066, -0.0731]   [151, 182, 76, 103, 89, 121]  
20     7234      1.16033        0.369492       1.9046         1.11105        [0.65904, -1.6274, 0.6023]    [0.42028, 0.81095, 1.04444]   [148, 183, 63, 90, 76, 121]   
21     6493      -0.4008        0.824005       -0.5623        1.954878       [-1.3319, -1.7606, -1.6507]   [-0.8905, -1.1191, 1.95607]   [151, 181, 59, 82, 79, 118]   
22     33634     -0.3264        -1.34267       1.11438        -0.5865        [-1.2368, 0.87583, 0.62336]   [-0.4349, 1.40754, 0.12910]   [122, 177, 36, 70, 69, 130]   
23     13637     1.61694        0.50274        1.55880        0.109402       [-1.2197, 2.44936, -0.5457]   [-0.1988, -0.7003, -0.203]    [145, 180, 45, 80, 47, 80]    
24     4581      0.24266        0.201830       0.66102        1.792158       [-0.1204, -1.2331, -1.1823]   [-0.6657, -1.674, 0.82502]    [119, 145, 48, 76, 60, 80]    
25     3522      -0.4982        -0.31098       -0.0018        -1.3966        [-0.86, 0.6747, 0.61853]      [-0.4431, 1.81053, -1.3057]   [122, 133, 168, 195, 51, 78]  
26     4784      -0.3449        -0.23083       -2.793         1.93752        [0.36633, -1.0445, 2.05117]   [0.58566, 0.42952, -0.6069]   [119, 131, 97, 126, 106, 138] 
27     3880      0.10622        -1.52568       0.79502        -0.3744        [0.13404, 1.20205, 0.28474]   [0.262, 0.27649, -0.7332]     [121, 134, 145, 172, 51, 78]  
28     9412      0.83600        1.543359       0.75880        0.88490        [-0.877, -0.8677, -1.4408]    [1.2322, -0.2541, 1.39984]    [119, 134, 124, 187, 66, 121] 
29     7511      -0.7819        -0.4375        0.0954         0.9214         [0.06075, 0.21112, 0.01652]   [0.17718, -1.1164, 0.08092]   [119, 132, 105, 176, 71, 113] 
30     7781      -0.1865        -0.0568        0.49233        -0.6806        [-0.0845, -0.2973, 0.41730]   [0.78477, -0.9554, 0.58591]   [119, 138, 73, 112, 64, 110]  
31     18251     2.0657         -1.47115       -0.8301        -0.8805        [-0.2790, 1.62284, 0.01335]   [-0.6946, 0.62180, -0.5998]   [117, 143, 43, 86, 69, 128]   
32     3851      1.12341        0.305267       1.38877        -0.66134       [3.03085, 0.82458, 0.65458]   [-0.0511, -0.7255, -0.8677]   [117, 140, 39, 64, 74, 99]    
33     12172     -0.1359        -0.79726       0.28267        -0.826097      [0.62108, 0.95612, -0.7058]   [1.19268, -0.2379, 1.15528]   [130, 171, 144, 176, 52, 82]  
34     3586      0.43816        1.122328       -0.9970        -0.1067        [1.4514, -0.6180, -2.0372]    [-1.9425, -2.5064, -2.1141]   [132, 156, 120, 147, 39, 57]  
35     2479      -0.4116        1.278528       -0.442         0.323527       [-0.1099, 0.00854, -0.168]    [-0.1741, 0.46116, -1.1759]   [131, 154, 98, 121, 46, 66]   
36     10577     1.01012        0.920017       -0.1950        0.80539        [-0.7013, -0.5372, 0.1562]    [-0.1902, -0.4487, -0.6724]   [119, 151, 53, 100, 48, 74]   
37     1883      -0.5574        0.939168       -1.9433        0.35249        [-0.2364, 0.72781, 0.51507]   [-2.7825, 0.58464, 0.3242]    [143, 161, 132, 150, 33, 50]  
38     5882      0.02186        -0.46867       0.8532         -0.4130        [1.83471, 0.56438, 2.13782]   [-0.7855, -1.755, 0.71478]    [142, 166, 96, 137, 36, 60]   
39     4309      0.85270        0.035360       -1.538         -0.44789       [0.61798, -0.1841, -0.1159]   [-0.1754, -0.9339, -0.5330]   [139, 165, 77, 100, 45, 63]   
40     5804      -1.4265        1.767959       -0.4753        0.477610       [-1.021, 0.79452, -1.8731]    [0.92061, -0.0353, 2.11060]   [130, 164, 53, 80, 45, 63]    
41     2126      -1.3065        0.076380       0.36723        1.23289        [-0.4228, 0.08646, -2.142]    [-0.8301, 0.45161, 1.10417]   [147, 167, 137, 159, 74, 89]  
42     6155      -0.2817        2.056355       1.76024        -0.0606        [-2.4135, -1.7775, -0.7778]   [1.11584, 0.31027, -2.0942]   [151, 179, 103, 141, 73, 92]  
43     3412      -0.2287        1.613361       -0.3748        -0.7499        [2.05462, 0.05340, -0.4791]   [0.35016, 0.01716, -0.4291]   [149, 178, 85, 106, 82, 96]   
44     2068      1.20845        1.115701       0.84086        -0.1028        [1.14690, -0.0497, 0.46664]   [1.03368, 0.80884, 1.78975]   [156, 176, 109, 141, 57, 79]  
45     1821      0.45128        -1.68405       -1.1601        1.350106       [-0.3312, 0.38653, -0.8514]   [1.00088, -0.3848, 1.45810]   [150, 172, 101, 123, 72, 85]  
46     3549      -0.5322        1.118133       0.67439        -0.72239       [1.09899, -0.9016, -0.8224]   [0.72171, -0.6253, -0.5938]   [149, 181, 86, 122, 74, 88]   
47     719       -0.3439        -1.00016       1.04499        0.608514       [-0.0693, -0.1083, 0.45015]   [1.76533, 0.8709, -0.5084]    [118, 141, 47, 72, 68, 84]    
48     19444     0.77741        -0.11877       -0.1989        1.86647        [-0.4189, -0.4791, -1.9521]   [-1.4023, 0.45112, -0.6949]   [117, 159, 29, 56, 45, 97]    
49     59031     0.51541        -1.11487       -0.7673        0.6745         [1.46089, 0.59247, 1.19783]   [1.70459, 1.04008, -0.91]     [67, 122, 150, 207, 53, 130]  
50     7862      -0.1053        0.630195       -0.4148        0.45194        [-1.5791, -0.8286, 0.5288]    [-2.2370, -1.1077, -0.0177]   [78, 98, 106, 160, 55, 86]    
51     19148     -1.7193        0.057120       -0.7995        -0.2915        [-0.2589, 0.18929, -0.5637]   [0.08968, -0.6011, 0.55607]   [91, 121, 96, 184, 96, 140]   
