Label  Volume(voxels)SurfArea(mm^2) Eccentricity   Elongation     Orientation    Centroid                      Axes Length                   Bounding Box                  
1      60210     1.62434        -0.61175       -0.5281        -1.0729        [0.86540, -2.3015, 1.74481]   [-0.7612, 0.31903, -0.2493]   [90, 145, 159, 203, 41, 129]  
2      10046     1.46210        -2.06014       -0.3224        -0.3840        [1.13376, -1.0998, -0.172]    [-0.8778, 0.04221, 0.58281]   [116, 135, 98, 154, 54, 91]   
3      25454     -1.1006        1.144723       0.90159        0.50249        [0.90085, -0.6837, -0.1228]   [-0.9357, -0.2678, 0.53035]   [90, 120, 112, 186, 89, 150]  
4      25092     -0.6916        -0.39675       -0.6871        -0.8452        [-0.6712, -0.0126, -1.1173]   [0.23441, 1.65980, 0.7420]    [113, 145, 120, 166, 89, 141] 
5      5343      -0.1918        -0.88762       -0.7471        1.692454       [0.05080, -0.6369, 0.19091]   [2.10025, 0.12015, 0.61720]   [122, 148, 144, 163, 63, 98]  
6      6094      0.30017        -0.35224       -1.142         -0.349342      [-0.2088, 0.58662, 0.83898]   [0.93110, 0.2855, 0.88514]    [124, 150, 130, 148, 69, 104] 
7      39671     11041          -0.75439       1.25286        0.512929       [-0.2980, 0.4885, -0.0755]    [1.13162, 1.51981, 2.18557]   [89, 155, 88, 138, 71, 153]   
8      18872     -1.3964        -1.44411       -0.5044        0.16003        [0.87616, 0.31563, -2.0222]   [-0.3062, 0.82797, 0.2300]    [108, 151, 126, 151, 24, 71]  
9      2071      0.76201        -0.22232       -0.2007        0.186          [0.4100, 0.19829, 0.11900]    [-0.6706, 0.37756, 0.12182]   [137, 153, 113, 130, 51, 76]  
10     3468      1.12948        1.198917       0.18515        -0.3752        [-0.6387, 0.42349, 0.07734]   [-0.343, 0.04359, -0.6200]    [139, 160, 83, 112, 65, 88]   
11     3252      0.69803        -0.44712       1.224          0.40349        [0.59357, -1.0949, 0.16938]   [0.74055, -0.9537, -0.2662]   [137, 156, 113, 128, 36, 65]  
12     11767     3355           0.032614       -1.3731        0.31515        [0.84616, -0.8595, 0.35054]   [-1.3122, -0.0386, -1.6157]   [136, 162, 80, 117, 41, 76]   
13     7544      1.12141        0.408900       -0.0246        -0.77516       [1.27375, 1.96710, -1.8579]   [1.2361, 1.62765, 0.33801]    [133, 160, 61, 82, 56, 85]    
14     2720      -1.1992        0.863345       -0.180         -0.6039        [-1.2300, 0.55053, 0.79280]   [-0.6235, 0.52057, -1.1443]   [130, 150, 113, 128, 24, 44]  
15     8780      0.80186        0.046567       -0.1865        -0.1017        [0.86888, 0.75041, 0.52946]   [0.13770, 0.07782, 0.61838]   [133, 160, 81, 116, 28, 57]   
16     6163      0.23249        0.682551       -0.3101        -2.43483       [1.03882, 2.18697, 0.44136]   [-0.1001, -0.1364, -0.1190]   [130, 157, 61, 83, 41, 69]    
17     31824     0.01740        -1.12201       -0.5170        -0.99702       [0.2487, -0.2966, 0.49521]    [-0.1747, 0.98633, 0.21353]   [90, 157, 75, 123, 82, 155]   
18     12724     2.19069        -1.89636       -0.6469        0.901486       [2.52832, -0.2486, 0.04366]   [-0.2263, 1.33145, -0.2873]   [98, 137, 67, 88, 108, 148]   
19     7663      0.68006        -0.31980       -1.2725        0.313547       [0.50318, 1.29322, -0.1104]   [-0.6173, 0.56276, 0.24073]   [124, 157, 84, 104, 90, 129]  
20     8971      0.28066        -0.07311       1.16033        0.3694927      [1.90465, 1.11105, 0.65904]   [-1.6274, 0.60231, 0.42028]   [121, 158, 72, 86, 78, 131]   
21     7954      0.81095        1.044442       -0.4008        0.82400        [-0.5623, 1.95487, -1.3319]   [-1.7606, -1.6507, -0.8905]   [125, 156, 63, 77, 83, 129]   
22     41809     -1.1191        1.956078       -0.3264        -1.3426        [1.11438, -0.5865, -1.2368]   [0.87583, 0.6233, -0.4349]    [94, 151, 34, 68, 79, 145]    
23     16941     1.40754        0.129101       1.61694        0.50274        [1.55880, 0.10940, -1.219]    [2.44936, -0.5457, -0.1988]   [116, 154, 34, 64, 52, 89]    
24     5859      -0.7003        -0.20339       0.24266        0.201830       [0.66102, 1.79215, -0.1204]   [-1.2331, -1.1823, -0.6657]   [88, 116, 37, 66, 70, 91]     
25     4636      -1.6741        0.825029       -0.4982        -0.3109        [-0.001, -1.3966, -0.8613]    [0.67471, 0.61853, -0.4431]   [90, 102, 156, 182, 40, 69]   
26     6170      1.8105         -1.30572       -0.3449        -0.2308        [-2.7930, 1.93752, 0.36633]   [-1.0445, 2.05117, 0.5856]    [90, 103, 111, 134, 109, 145] 
27     4836      0.42952        -0.60699       0.10622        -1.5256        [0.79502, -0.3744, 0.13404]   [1.20205, 0.2847, 0.26246]    [90, 103, 135, 159, 42, 72]   
28     12353     0.27649        -0.73327       0.83600        1.54335        [0.75880, 0.88490, -0.8772]   [-0.867, -1.4408, 1.23225]    [90, 104, 132, 184, 58, 125]  
29     9843      -0.2541        1.399843       -0.7819        -0.4375        [0.09542, 0.92145, 0.06075]   [0.21112, 0.01652, 0.1771]    [89, 102, 110, 173, 64, 117]  
30     9540      -1.116         0.080927       -0.1865        -0.0568        [0.4923, -0.6806, -0.0845]    [-0.2973, 0.41730, 0.78477]   [89, 109, 71, 112, 67, 118]   
31     22571     -0.9554        0.585910       2.06578        -1.4711        [-0.8301, -0.8805, -0.2790]   [1.62284, 0.01335, -0.6946]   [88, 115, 44, 90, 74, 143]    
32     4702      0.6218         -0.59980       1.12341        0.305267       [1.38877, -0.6613, 3.03085]   [0.8245, 0.654, -0.0511]      [88, 112, 37, 59, 86, 114]    
33     15212     -0.7255        -0.86776       -0.1359        -0.79726       [0.28267, -0.8260, 0.62108]   [0.95612, -0.7058, 1.19268]   [98, 143, 131, 163, 43, 75]   
34     4569      -0.2379        1.155287       0.43816        1.12232        [-0.9970, -0.1067, 1.45142]   [-0.6180, -2.0372, -1.9425]   [101, 127, 102, 128, 31, 52]  
35     3166      -2.5064        -2.11416       -0.4116        1.27852        [-0.4422, 0.32352, -0.1099]   [0.00854, -0.1681, -0.1741]   [100, 126, 84, 104, 42, 69]   
36     13460     0.46116        -1.17598       1.01012        0.92001        [-0.1950, 0.80539, -0.7013]   [-0.5372, 0.15626, -0.1902]   [88, 122, 37, 86, 55, 82]     
37     2446      -0.4487        -0.67244       -0.5574        0.93916        [-1.9433, 0.35249, -0.2364]   [0.72781, 0.515, -2.7825]     [111, 132, 113, 127, 24, 44]  
38     7429      0.58464        0.324274       0.02186        -0.4686        [0.85328, -0.4130, 1.83471]   [0.56438, 2.13782, -0.7855]   [111, 138, 81, 116, 28, 61]   
39     5499      -1.755         0.714789       0.85270        0.03536        [-1.5387, -0.4478, 0.6179]    [-0.1841, -0.1159, -0.1754]   [109, 137, 61, 84, 44, 66]    
40     7313      -0.9339        -0.5330        -1.4265        1.76795        [-0.47, 0.47761, -1.0218]     [0.79452, -1.8731, 0.9206]    [99, 137, 36, 64, 50, 70]     
41     2733      -0.0353        2.110605       -1.3065        0.07638        [0.36723, 1.23289, -0.4228]   [0.08646, -2.1424, -0.8301]   [118, 140, 134, 155, 67, 86]  
42     7841      0.45161        1.104174       -0.2817        2.05635        [1.76024, -0.0606, -2.4135]   [-1.7775, -0.7778, 1.11584]   [123, 153, 101, 135, 68, 94]  
