   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     1.6243453      -0.61175     -0.528171       -1.0729       0.86540      -2.30153      1.744811      -0.76120      0.319039      -0.24937
       2     1.4621079      -2.06014     -0.322417      -0.38405       1.13376      -1.09989     -0.172428      -0.87785      0.042213        0.5828
       3    -1.1006191      1.144723     0.9015907      0.502494       0.90085      -0.68372     -0.122890      -0.93576     -0.267888      0.530355
       4     -0.691660      -0.39675     -0.687172       -0.8452        -0.671       -0.0126     -1.117310      0.234415     1.6598021      0.742044
       5     -0.191835      -0.88762      -0.74715       1.69245       0.05080       -0.6369     0.1909154     2.1002551     0.1201589    0.61720310
       6      0.300170      -0.35224      -1.14251      -0.34934       -0.2088      0.586623     0.8389834     0.9311020     0.2855873       0.88514
       7      -0.75439       1.25286     0.5129298      -0.29809       0.48851       -0.0755     1.1316293      1.519816     2.1855754      -1.39649
       8      -1.44411       -0.5044     0.1600370        0.8761       0.31563       -2.0222      -0.30620      0.827974      0.230094       0.76201
       9     -0.222328      -0.20075      0.186561       0.41005       0.19829      0.119008     -0.670662     0.3775637      0.121821     1.1294839
      10    1.19891787      0.185156     -0.375284      -0.63873       0.42349      0.077340     -0.343853      0.043596     -0.620000       0.69803
      11     -0.447128      1.224507      0.403491      0.593578       -1.0949      0.169382     0.7405564     -0.953700     -0.266218     0.0326145
      12     -1.373117      0.315159      0.846160       -0.8595       0.35054      -1.31228     -0.038695    -1.6157723     1.1214177      0.408900
      13     -0.024616      -0.77516     1.2737559      1.967101       -1.8579       1.23616     1.6276507       0.33801     -1.199268      0.863345
      14      -0.18092      -0.60392      -1.23005       0.55053       0.79280      -0.62353     0.5205763    -1.1443413     0.8018610     0.0465672
      15      -0.18656      -0.10174      0.868886       0.75041       0.52946      0.137701     0.0778211     0.6183802       0.23249     0.6825514
      16     -0.310116      -2.43483      1.038824       2.18697       0.44136       -0.1001     -0.136444      -0.11905     0.0174094      -1.12201
      17      -0.51709      -0.99702     0.2487991       -0.2966       0.49521       -0.1747     0.9863351      0.213533      2.190699      -1.89636
      18     -0.646916       0.90148       2.52832      -0.24863       0.04366      -0.22631      1.331457      -0.28730      0.680069      -0.31980
      19      -1.27255      0.313547     0.5031848      1.293225       -0.1104       -0.6173       0.56276       0.24073     0.2806650       -0.0731
      20      1.160338      0.369492     1.9046587       1.11105       0.65904       -1.6274     0.6023192      0.420282      0.810951      1.044442
      21       -0.4008      0.824005     -0.562305       1.95487        -1.331       -1.7606     -1.650721       -0.8905     -1.119115      1.956078
      22    -0.3264994      -1.34267    1.11438297       -0.5865       -1.2368      0.875838     0.6233621      -0.43495      1.407540       0.12910
      23    1.61694959      0.502740      1.558805      0.109402       -1.2197      2.449368      -0.54577      -0.19883      -0.70039      -0.20339
